,Stazione,Data inizio,Data fine,Strumento,PM10,Unità di misura,F1,F2,F3,F4
803,DE AMICIS,28/02/2012,29/02/2012,FAI SWAM 5A,40.0,ug/m3,,1,1,1
804,DE AMICIS,29/02/2012,01/03/2012,FAI SWAM 5A,68.0,ug/m3,,1,1,1
805,DE AMICIS,01/03/2012,02/03/2012,FAI SWAM 5A,50.0,ug/m3,,1,1,1
806,DE AMICIS,02/03/2012,03/03/2012,FAI SWAM 5A,40.0,ug/m3,,1,1,1
807,DE AMICIS,03/03/2012,04/03/2012,FAI SWAM 5A,43.0,ug/m3,,1,1,1
808,DE AMICIS,04/03/2012,05/03/2012,FAI SWAM 5A,37.0,ug/m3,,1,1,1
809,DE AMICIS,05/03/2012,06/03/2012,FAI SWAM 5A,49.0,ug/m3,,1,1,1
810,DE AMICIS,06/03/2012,07/03/2012,FAI SWAM 5A,28.0,ug/m3,,1,1,1
811,DE AMICIS,07/03/2012,08/03/2012,FAI SWAM 5A,43.0,ug/m3,,1,1,1
812,DE AMICIS,08/03/2012,09/03/2012,FAI SWAM 5A,49.0,ug/m3,,1,1,1
813,DE AMICIS,09/03/2012,10/03/2012,FAI SWAM 5A,44.0,ug/m3,,1,1,1
814,DE AMICIS,10/03/2012,11/03/2012,FAI SWAM 5A,32.0,ug/m3,,1,1,1
815,DE AMICIS,11/03/2012,12/03/2012,FAI SWAM 5A,25.0,ug/m3,,1,1,1
816,DE AMICIS,12/03/2012,13/03/2012,FAI SWAM 5A,32.0,ug/m3,,1,1,1
817,DE AMICIS,13/03/2012,14/03/2012,FAI SWAM 5A,30.0,ug/m3,,1,1,1
818,DE AMICIS,14/03/2012,15/03/2012,FAI SWAM 5A,33.0,ug/m3,,1,1,1
819,DE AMICIS,15/03/2012,16/03/2012,FAI SWAM 5A,47.0,ug/m3,,1,1,1
820,DE AMICIS,16/03/2012,17/03/2012,FAI SWAM 5A,60.0,ug/m3,,1,1,1
821,DE AMICIS,17/03/2012,18/03/2012,FAI SWAM 5A,52.0,ug/m3,,1,1,1
822,DE AMICIS,18/03/2012,19/03/2012,FAI SWAM 5A,25.0,ug/m3,,1,1,1
823,DE AMICIS,19/03/2012,20/03/2012,FAI SWAM 5A,14.0,ug/m3,,1,1,1
824,DE AMICIS,20/03/2012,21/03/2012,FAI SWAM 5A,32.0,ug/m3,,1,1,1
825,DE AMICIS,21/03/2012,22/03/2012,FAI SWAM 5A,37.0,ug/m3,,1,1,1
826,DE AMICIS,22/03/2012,23/03/2012,FAI SWAM 5A,38.0,ug/m3,,1,1,1
827,DE AMICIS,23/03/2012,24/03/2012,FAI SWAM 5A,41.0,ug/m3,,1,1,1
828,DE AMICIS,24/03/2012,25/03/2012,FAI SWAM 5A,44.0,ug/m3,,1,1,1
829,DE AMICIS,25/03/2012,26/03/2012,FAI SWAM 5A,37.0,ug/m3,,1,1,1
830,DE AMICIS,26/03/2012,27/03/2012,FAI SWAM 5A,,ug/m3,,-1,-1,-1
831,DE AMICIS,27/03/2012,28/03/2012,FAI SWAM 5A,,ug/m3,,-1,-1,-1
832,DE AMICIS,28/03/2012,29/03/2012,FAI SWAM 5A,24.0,ug/m3,,1,1,1
833,DE AMICIS,29/03/2012,30/03/2012,FAI SWAM 5A,21.0,ug/m3,,1,1,1
834,DE AMICIS,30/03/2012,31/03/2012,FAI SWAM 5A,18.0,ug/m3,,1,1,1
835,DE AMICIS,31/03/2012,01/04/2012,FAI SWAM 5A,22.0,ug/m3,,1,1,1
836,DE AMICIS,01/04/2012,02/04/2012,FAI SWAM 5A,28.0,ug/m3,,1,1,1
837,DE AMICIS,02/04/2012,03/04/2012,FAI SWAM 5A,27.0,ug/m3,,1,1,1
838,DE AMICIS,03/04/2012,04/04/2012,FAI SWAM 5A,40.0,ug/m3,,1,1,1
839,DE AMICIS,04/04/2012,05/04/2012,FAI SWAM 5A,51.0,ug/m3,,1,1,1
840,DE AMICIS,05/04/2012,06/04/2012,FAI SWAM 5A,39.0,ug/m3,,1,1,1
841,DE AMICIS,06/04/2012,07/04/2012,FAI SWAM 5A,9.0,ug/m3,,1,1,1
842,DE AMICIS,07/04/2012,08/04/2012,FAI SWAM 5A,8.0,ug/m3,,1,1,1
843,DE AMICIS,08/04/2012,09/04/2012,FAI SWAM 5A,12.0,ug/m3,,1,1,1
844,DE AMICIS,09/04/2012,10/04/2012,FAI SWAM 5A,20.0,ug/m3,,1,1,1
845,DE AMICIS,10/04/2012,11/04/2012,FAI SWAM 5A,28.0,ug/m3,,1,1,1
846,DE AMICIS,11/04/2012,12/04/2012,FAI SWAM 5A,20.0,ug/m3,,1,1,1
847,DE AMICIS,12/04/2012,13/04/2012,FAI SWAM 5A,10.0,ug/m3,,1,1,1
848,DE AMICIS,13/04/2012,14/04/2012,FAI SWAM 5A,9.0,ug/m3,,1,1,1
849,DE AMICIS,14/04/2012,15/04/2012,FAI SWAM 5A,17.0,ug/m3,,1,1,1
850,DE AMICIS,15/04/2012,16/04/2012,FAI SWAM 5A,7.0,ug/m3,,1,1,1
851,DE AMICIS,16/04/2012,17/04/2012,FAI SWAM 5A,14.0,ug/m3,,1,1,1
852,DE AMICIS,17/04/2012,18/04/2012,FAI SWAM 5A,17.0,ug/m3,,1,1,1
853,DE AMICIS,18/04/2012,19/04/2012,FAI SWAM 5A,14.0,ug/m3,,1,1,1
854,DE AMICIS,19/04/2012,20/04/2012,FAI SWAM 5A,10.0,ug/m3,,1,-1,-1
855,DE AMICIS,20/04/2012,21/04/2012,FAI SWAM 5A,11.0,ug/m3,,1,1,1
856,DE AMICIS,21/04/2012,22/04/2012,FAI SWAM 5A,7.0,ug/m3,,1,1,1
857,DE AMICIS,22/04/2012,23/04/2012,FAI SWAM 5A,11.0,ug/m3,,1,1,1
858,DE AMICIS,23/04/2012,24/04/2012,FAI SWAM 5A,14.0,ug/m3,,1,1,1
859,DE AMICIS,24/04/2012,25/04/2012,FAI SWAM 5A,10.0,ug/m3,,1,1,1
860,DE AMICIS,25/04/2012,26/04/2012,FAI SWAM 5A,11.0,ug/m3,,1,1,1
861,DE AMICIS,26/04/2012,27/04/2012,FAI SWAM 5A,15.0,ug/m3,,1,1,1
862,DE AMICIS,27/04/2012,28/04/2012,FAI SWAM 5A,23.0,ug/m3,,1,1,1
863,DE AMICIS,28/04/2012,29/04/2012,FAI SWAM 5A,32.0,ug/m3,,1,1,1
864,DE AMICIS,29/04/2012,30/04/2012,FAI SWAM 5A,24.0,ug/m3,,1,1,1
865,DE AMICIS,30/04/2012,01/05/2012,FAI SWAM 5A,15.0,ug/m3,,1,1,1
866,DE AMICIS,01/05/2012,02/05/2012,FAI SWAM 5A,15.0,ug/m3,,1,1,1
867,DE AMICIS,02/05/2012,03/05/2012,FAI SWAM 5A,10.0,ug/m3,,1,1,1
868,DE AMICIS,03/05/2012,04/05/2012,FAI SWAM 5A,9.0,ug/m3,,1,1,1
869,DE AMICIS,04/05/2012,05/05/2012,FAI SWAM 5A,11.0,ug/m3,,1,1,1
870,DE AMICIS,05/05/2012,06/05/2012,FAI SWAM 5A,10.0,ug/m3,,1,1,1
871,DE AMICIS,06/05/2012,07/05/2012,FAI SWAM 5A,10.0,ug/m3,,1,1,1
872,DE AMICIS,07/05/2012,08/05/2012,FAI SWAM 5A,12.0,ug/m3,,1,1,1
873,DE AMICIS,08/05/2012,09/05/2012,FAI SWAM 5A,11.0,ug/m3,,1,1,1
874,DE AMICIS,09/05/2012,10/05/2012,FAI SWAM 5A,13.0,ug/m3,,1,1,1
875,DE AMICIS,10/05/2012,11/05/2012,FAI SWAM 5A,23.0,ug/m3,,1,1,1
876,DE AMICIS,11/05/2012,12/05/2012,FAI SWAM 5A,23.0,ug/m3,,1,1,1
877,DE AMICIS,12/05/2012,13/05/2012,FAI SWAM 5A,17.0,ug/m3,,1,1,1
878,DE AMICIS,13/05/2012,14/05/2012,FAI SWAM 5A,13.0,ug/m3,,1,1,1
879,DE AMICIS,14/05/2012,15/05/2012,FAI SWAM 5A,14.0,ug/m3,,1,1,1
880,DE AMICIS,15/05/2012,16/05/2012,FAI SWAM 5A,17.0,ug/m3,,1,1,1
881,DE AMICIS,16/05/2012,17/05/2012,FAI SWAM 5A,16.0,ug/m3,,1,1,1
882,DE AMICIS,17/05/2012,18/05/2012,FAI SWAM 5A,11.0,ug/m3,,1,1,1
883,DE AMICIS,18/05/2012,19/05/2012,FAI SWAM 5A,13.0,ug/m3,,1,1,1
884,DE AMICIS,19/05/2012,20/05/2012,FAI SWAM 5A,16.0,ug/m3,,1,1,1
885,DE AMICIS,20/05/2012,21/05/2012,FAI SWAM 5A,15.0,ug/m3,,1,1,1
886,DE AMICIS,21/05/2012,22/05/2012,FAI SWAM 5A,3.0,ug/m3,,1,1,1
887,DE AMICIS,22/05/2012,23/05/2012,FAI SWAM 5A,11.0,ug/m3,,1,1,1
888,DE AMICIS,23/05/2012,24/05/2012,FAI SWAM 5A,12.0,ug/m3,,1,1,1
889,DE AMICIS,24/05/2012,25/05/2012,FAI SWAM 5A,24.0,ug/m3,,1,1,1
890,DE AMICIS,25/05/2012,26/05/2012,FAI SWAM 5A,21.0,ug/m3,,1,1,1
891,DE AMICIS,26/05/2012,27/05/2012,FAI SWAM 5A,19.0,ug/m3,,1,1,1
892,DE AMICIS,27/05/2012,28/05/2012,FAI SWAM 5A,17.0,ug/m3,,1,1,1
893,DE AMICIS,28/05/2012,29/05/2012,FAI SWAM 5A,19.0,ug/m3,,1,1,1
894,DE AMICIS,29/05/2012,30/05/2012,FAI SWAM 5A,20.0,ug/m3,,1,1,1
895,DE AMICIS,30/05/2012,31/05/2012,FAI SWAM 5A,20.0,ug/m3,,1,1,1
896,DE AMICIS,31/05/2012,01/06/2012,FAI SWAM 5A,21.0,ug/m3,,1,1,1
897,DE AMICIS,01/06/2012,02/06/2012,FAI SWAM 5A,18.0,ug/m3,,1,1,1
898,DE AMICIS,02/06/2012,03/06/2012,FAI SWAM 5A,17.0,ug/m3,,1,1,1
899,DE AMICIS,03/06/2012,04/06/2012,FAI SWAM 5A,15.0,ug/m3,,1,1,1
900,DE AMICIS,04/06/2012,05/06/2012,FAI SWAM 5A,12.0,ug/m3,,1,1,1
901,DE AMICIS,05/06/2012,06/06/2012,FAI SWAM 5A,14.0,ug/m3,,1,1,1
902,DE AMICIS,06/06/2012,07/06/2012,FAI SWAM 5A,15.0,ug/m3,,1,1,1
903,DE AMICIS,07/06/2012,08/06/2012,FAI SWAM 5A,18.0,ug/m3,,1,1,1
904,DE AMICIS,08/06/2012,09/06/2012,FAI SWAM 5A,20.0,ug/m3,,1,1,1
905,DE AMICIS,09/06/2012,10/06/2012,FAI SWAM 5A,25.0,ug/m3,,1,1,1
906,DE AMICIS,10/06/2012,11/06/2012,FAI SWAM 5A,14.0,ug/m3,,1,1,1
907,DE AMICIS,11/06/2012,12/06/2012,FAI SWAM 5A,7.0,ug/m3,,1,1,1
908,DE AMICIS,12/06/2012,13/06/2012,FAI SWAM 5A,9.0,ug/m3,,1,1,1
909,DE AMICIS,13/06/2012,14/06/2012,FAI SWAM 5A,,ug/m3,,-1,-1,-1
910,DE AMICIS,14/06/2012,15/06/2012,FAI SWAM 5A,19.0,ug/m3,,1,1,1
911,DE AMICIS,15/06/2012,16/06/2012,FAI SWAM 5A,16.0,ug/m3,,1,1,1
912,DE AMICIS,16/06/2012,17/06/2012,FAI SWAM 5A,18.0,ug/m3,,1,1,1
913,DE AMICIS,17/06/2012,18/06/2012,FAI SWAM 5A,18.0,ug/m3,,1,1,1
914,DE AMICIS,18/06/2012,19/06/2012,FAI SWAM 5A,21.0,ug/m3,,1,1,1
915,DE AMICIS,19/06/2012,20/06/2012,FAI SWAM 5A,27.0,ug/m3,,1,1,1
916,DE AMICIS,20/06/2012,21/06/2012,FAI SWAM 5A,27.0,ug/m3,,1,1,1
917,DE AMICIS,21/06/2012,22/06/2012,FAI SWAM 5A,36.0,ug/m3,,1,1,1
918,DE AMICIS,22/06/2012,23/06/2012,FAI SWAM 5A,33.0,ug/m3,,1,1,1
919,DE AMICIS,23/06/2012,24/06/2012,FAI SWAM 5A,27.0,ug/m3,,1,1,1
920,DE AMICIS,24/06/2012,25/06/2012,FAI SWAM 5A,21.0,ug/m3,,1,1,1
921,DE AMICIS,25/06/2012,26/06/2012,FAI SWAM 5A,23.0,ug/m3,,1,1,1
922,DE AMICIS,26/06/2012,27/06/2012,FAI SWAM 5A,25.0,ug/m3,,1,1,1
923,DE AMICIS,27/06/2012,28/06/2012,FAI SWAM 5A,,ug/m3,,-1,-1,-1
924,DE AMICIS,28/06/2012,29/06/2012,FAI SWAM 5A,24.0,ug/m3,,1,1,1
925,DE AMICIS,29/06/2012,30/06/2012,FAI SWAM 5A,23.0,ug/m3,,1,1,1
926,DE AMICIS,30/06/2012,01/07/2012,FAI SWAM 5A,33.0,ug/m3,,1,1,1
927,DE AMICIS,01/07/2012,02/07/2012,FAI SWAM 5A,41.0,ug/m3,,1,1,1
928,DE AMICIS,02/07/2012,03/07/2012,FAI SWAM 5A,36.0,ug/m3,,1,1,1
929,DE AMICIS,03/07/2012,04/07/2012,FAI SWAM 5A,19.0,ug/m3,,1,1,1
930,DE AMICIS,04/07/2012,05/07/2012,FAI SWAM 5A,23.0,ug/m3,,1,1,1
931,DE AMICIS,05/07/2012,06/07/2012,FAI SWAM 5A,24.0,ug/m3,,1,1,1
932,DE AMICIS,06/07/2012,07/07/2012,FAI SWAM 5A,26.0,ug/m3,,1,1,1
933,DE AMICIS,07/07/2012,08/07/2012,FAI SWAM 5A,14.0,ug/m3,,1,1,1
934,DE AMICIS,08/07/2012,09/07/2012,FAI SWAM 5A,16.0,ug/m3,,1,1,1
935,DE AMICIS,09/07/2012,10/07/2012,FAI SWAM 5A,19.0,ug/m3,,1,1,1
936,DE AMICIS,10/07/2012,11/07/2012,FAI SWAM 5A,19.0,ug/m3,,1,1,1
937,DE AMICIS,11/07/2012,12/07/2012,FAI SWAM 5A,20.0,ug/m3,,1,1,1
938,DE AMICIS,12/07/2012,13/07/2012,FAI SWAM 5A,20.0,ug/m3,,1,1,1
939,DE AMICIS,13/07/2012,14/07/2012,FAI SWAM 5A,18.0,ug/m3,,1,1,1
940,DE AMICIS,14/07/2012,15/07/2012,FAI SWAM 5A,19.0,ug/m3,,1,1,1
941,DE AMICIS,15/07/2012,16/07/2012,FAI SWAM 5A,17.0,ug/m3,,1,1,1
942,DE AMICIS,16/07/2012,17/07/2012,FAI SWAM 5A,25.0,ug/m3,,1,1,1
943,DE AMICIS,17/07/2012,18/07/2012,FAI SWAM 5A,19.0,ug/m3,,1,1,1
944,DE AMICIS,18/07/2012,19/07/2012,FAI SWAM 5A,21.0,ug/m3,,1,1,1
945,DE AMICIS,19/07/2012,20/07/2012,FAI SWAM 5A,19.0,ug/m3,,1,1,1
946,DE AMICIS,20/07/2012,21/07/2012,FAI SWAM 5A,12.0,ug/m3,,1,1,1
947,DE AMICIS,21/07/2012,22/07/2012,FAI SWAM 5A,20.0,ug/m3,,1,1,1
948,DE AMICIS,22/07/2012,23/07/2012,FAI SWAM 5A,10.0,ug/m3,,1,1,1
949,DE AMICIS,23/07/2012,24/07/2012,FAI SWAM 5A,22.0,ug/m3,,1,1,1
950,DE AMICIS,24/07/2012,25/07/2012,FAI SWAM 5A,26.0,ug/m3,,1,1,1
951,DE AMICIS,25/07/2012,26/07/2012,FAI SWAM 5A,29.0,ug/m3,,1,1,1
952,DE AMICIS,26/07/2012,27/07/2012,FAI SWAM 5A,27.0,ug/m3,,1,1,1
953,DE AMICIS,27/07/2012,28/07/2012,FAI SWAM 5A,25.0,ug/m3,,1,1,1
954,DE AMICIS,30/07/2012,31/07/2012,FAI SWAM 5A,,ug/m3,,-1,-1,-1
955,DE AMICIS,31/07/2012,01/08/2012,FAI SWAM 5A,,ug/m3,,-1,-1,-1
956,DE AMICIS,01/08/2012,02/08/2012,FAI SWAM 5A,,ug/m3,,-1,-1,-1
957,DE AMICIS,02/08/2012,03/08/2012,FAI SWAM 5A,,ug/m3,,-1,-1,-1
958,DE AMICIS,03/08/2012,04/08/2012,FAI SWAM 5A,,ug/m3,,-1,-1,-1
959,DE AMICIS,04/08/2012,05/08/2012,FAI SWAM 5A,,ug/m3,,-1,-1,-1
960,DE AMICIS,05/08/2012,06/08/2012,FAI SWAM 5A,,ug/m3,,-1,-1,-1
961,DE AMICIS,06/08/2012,07/08/2012,FAI SWAM 5A,,ug/m3,,-1,-1,-1
962,DE AMICIS,07/08/2012,08/08/2012,FAI SWAM 5A,21.0,ug/m3,,1,1,1
963,DE AMICIS,08/08/2012,09/08/2012,FAI SWAM 5A,21.0,ug/m3,,1,1,1
964,DE AMICIS,09/08/2012,10/08/2012,FAI SWAM 5A,26.0,ug/m3,,1,1,1
965,DE AMICIS,10/08/2012,11/08/2012,FAI SWAM 5A,17.0,ug/m3,,1,1,1
966,DE AMICIS,11/08/2012,12/08/2012,FAI SWAM 5A,14.0,ug/m3,,1,1,1
967,DE AMICIS,12/08/2012,13/08/2012,FAI SWAM 5A,15.0,ug/m3,,1,1,1
968,DE AMICIS,13/08/2012,14/08/2012,FAI SWAM 5A,17.0,ug/m3,,1,1,1
969,DE AMICIS,14/08/2012,15/08/2012,FAI SWAM 5A,21.0,ug/m3,,1,1,1
970,DE AMICIS,15/08/2012,16/08/2012,FAI SWAM 5A,19.0,ug/m3,,1,1,1
971,DE AMICIS,16/08/2012,17/08/2012,FAI SWAM 5A,23.0,ug/m3,,1,1,1
972,DE AMICIS,17/08/2012,18/08/2012,FAI SWAM 5A,25.0,ug/m3,,1,1,1
973,DE AMICIS,18/08/2012,19/08/2012,FAI SWAM 5A,20.0,ug/m3,,1,1,1
974,DE AMICIS,19/08/2012,20/08/2012,FAI SWAM 5A,19.0,ug/m3,,1,1,1
975,DE AMICIS,20/08/2012,21/08/2012,FAI SWAM 5A,22.0,ug/m3,,1,1,1
976,DE AMICIS,21/08/2012,22/08/2012,FAI SWAM 5A,32.0,ug/m3,,1,1,1
977,DE AMICIS,22/08/2012,23/08/2012,FAI SWAM 5A,28.0,ug/m3,,1,1,1
978,DE AMICIS,23/08/2012,24/08/2012,FAI SWAM 5A,33.0,ug/m3,,1,1,1
979,DE AMICIS,24/08/2012,25/08/2012,FAI SWAM 5A,26.0,ug/m3,,1,1,1
980,DE AMICIS,25/08/2012,26/08/2012,FAI SWAM 5A,21.0,ug/m3,,1,1,1
981,DE AMICIS,26/08/2012,27/08/2012,FAI SWAM 5A,18.0,ug/m3,,1,1,1
982,DE AMICIS,27/08/2012,28/08/2012,FAI SWAM 5A,14.0,ug/m3,,1,1,1
983,DE AMICIS,28/08/2012,29/08/2012,FAI SWAM 5A,16.0,ug/m3,,1,1,1
984,DE AMICIS,29/08/2012,30/08/2012,FAI SWAM 5A,26.0,ug/m3,,1,1,1
985,DE AMICIS,30/08/2012,31/08/2012,FAI SWAM 5A,31.0,ug/m3,,1,1,1
986,DE AMICIS,31/08/2012,01/09/2012,FAI SWAM 5A,24.0,ug/m3,,1,1,1
987,DE AMICIS,01/09/2012,02/09/2012,FAI SWAM 5A,14.0,ug/m3,,1,1,1
988,DE AMICIS,02/09/2012,03/09/2012,FAI SWAM 5A,18.0,ug/m3,,1,1,1
989,DE AMICIS,03/09/2012,04/09/2012,FAI SWAM 5A,14.0,ug/m3,,1,1,1
990,DE AMICIS,04/09/2012,05/09/2012,FAI SWAM 5A,16.0,ug/m3,,1,1,1
991,DE AMICIS,05/09/2012,06/09/2012,FAI SWAM 5A,22.0,ug/m3,,1,1,1
992,DE AMICIS,06/09/2012,07/09/2012,FAI SWAM 5A,33.0,ug/m3,,1,1,1
993,DE AMICIS,07/09/2012,08/09/2012,FAI SWAM 5A,26.0,ug/m3,,1,1,1
994,DE AMICIS,08/09/2012,09/09/2012,FAI SWAM 5A,19.0,ug/m3,,1,1,1
995,DE AMICIS,09/09/2012,10/09/2012,FAI SWAM 5A,19.0,ug/m3,,1,1,1
996,DE AMICIS,10/09/2012,11/09/2012,FAI SWAM 5A,25.0,ug/m3,,1,1,1
997,DE AMICIS,11/09/2012,12/09/2012,FAI SWAM 5A,23.0,ug/m3,,1,1,1
998,DE AMICIS,12/09/2012,13/09/2012,FAI SWAM 5A,18.0,ug/m3,,1,1,1
999,DE AMICIS,13/09/2012,14/09/2012,FAI SWAM 5A,7.0,ug/m3,,1,1,1
1000,DE AMICIS,14/09/2012,15/09/2012,FAI SWAM 5A,14.0,ug/m3,,1,1,1
1001,DE AMICIS,15/09/2012,16/09/2012,FAI SWAM 5A,21.0,ug/m3,,1,1,1
1002,DE AMICIS,16/09/2012,17/09/2012,FAI SWAM 5A,14.0,ug/m3,,1,1,1
1003,DE AMICIS,17/09/2012,18/09/2012,FAI SWAM 5A,16.0,ug/m3,,1,1,1
1004,DE AMICIS,18/09/2012,19/09/2012,FAI SWAM 5A,22.0,ug/m3,,1,1,1
1005,DE AMICIS,19/09/2012,20/09/2012,FAI SWAM 5A,23.0,ug/m3,,1,1,1
1006,DE AMICIS,20/09/2012,21/09/2012,FAI SWAM 5A,12.0,ug/m3,,1,1,1
1007,DE AMICIS,21/09/2012,22/09/2012,FAI SWAM 5A,15.0,ug/m3,,1,1,1
1008,DE AMICIS,22/09/2012,23/09/2012,FAI SWAM 5A,21.0,ug/m3,,1,1,1
1009,DE AMICIS,23/09/2012,24/09/2012,FAI SWAM 5A,25.0,ug/m3,,1,1,1
1010,DE AMICIS,24/09/2012,25/09/2012,FAI SWAM 5A,27.0,ug/m3,,1,1,1
1011,DE AMICIS,25/09/2012,26/09/2012,FAI SWAM 5A,17.0,ug/m3,,1,1,1
1012,DE AMICIS,26/09/2012,27/09/2012,FAI SWAM 5A,24.0,ug/m3,,1,1,1
1013,DE AMICIS,27/09/2012,28/09/2012,FAI SWAM 5A,15.0,ug/m3,,1,1,1
1014,DE AMICIS,28/09/2012,29/09/2012,FAI SWAM 5A,20.0,ug/m3,,1,1,1
1015,DE AMICIS,29/09/2012,30/09/2012,FAI SWAM 5A,28.0,ug/m3,,1,1,1
1016,DE AMICIS,30/09/2012,01/10/2012,FAI SWAM 5A,31.0,ug/m3,,1,1,1
1017,DE AMICIS,01/10/2012,02/10/2012,FAI SWAM 5A,14.0,ug/m3,,1,1,1
1018,DE AMICIS,02/10/2012,03/10/2012,FAI SWAM 5A,14.0,ug/m3,,1,1,1
1019,DE AMICIS,03/10/2012,04/10/2012,FAI SWAM 5A,15.0,ug/m3,,1,1,1
1020,DE AMICIS,04/10/2012,05/10/2012,FAI SWAM 5A,14.0,ug/m3,,1,1,1
1021,DE AMICIS,05/10/2012,06/10/2012,FAI SWAM 5A,20.0,ug/m3,,1,1,1
1022,DE AMICIS,06/10/2012,07/10/2012,FAI SWAM 5A,27.0,ug/m3,,1,1,1
1023,DE AMICIS,07/10/2012,08/10/2012,FAI SWAM 5A,15.0,ug/m3,,1,1,1
1024,DE AMICIS,08/10/2012,09/10/2012,FAI SWAM 5A,19.0,ug/m3,,1,1,1
1025,DE AMICIS,09/10/2012,10/10/2012,FAI SWAM 5A,22.0,ug/m3,,1,1,1
1026,DE AMICIS,10/10/2012,11/10/2012,FAI SWAM 5A,31.0,ug/m3,,1,1,1
1027,DE AMICIS,11/10/2012,12/10/2012,FAI SWAM 5A,37.0,ug/m3,,1,1,1
1028,DE AMICIS,12/10/2012,13/10/2012,FAI SWAM 5A,25.0,ug/m3,,1,1,1
1029,DE AMICIS,13/10/2012,14/10/2012,FAI SWAM 5A,27.0,ug/m3,,1,1,1
1030,DE AMICIS,14/10/2012,15/10/2012,FAI SWAM 5A,16.0,ug/m3,,1,1,1
1031,DE AMICIS,15/10/2012,16/10/2012,FAI SWAM 5A,11.0,ug/m3,,1,1,1
1032,DE AMICIS,16/10/2012,17/10/2012,FAI SWAM 5A,13.0,ug/m3,,1,1,1
1033,DE AMICIS,17/10/2012,18/10/2012,FAI SWAM 5A,26.0,ug/m3,,1,1,1
1034,DE AMICIS,18/10/2012,19/10/2012,FAI SWAM 5A,43.0,ug/m3,,1,1,1
1035,DE AMICIS,19/10/2012,20/10/2012,FAI SWAM 5A,50.0,ug/m3,,1,1,1
1036,DE AMICIS,20/10/2012,21/10/2012,FAI SWAM 5A,58.0,ug/m3,,1,1,1
1037,DE AMICIS,21/10/2012,22/10/2012,FAI SWAM 5A,60.0,ug/m3,,1,1,1
1038,DE AMICIS,22/10/2012,23/10/2012,FAI SWAM 5A,58.0,ug/m3,,1,1,1
1039,DE AMICIS,23/10/2012,24/10/2012,FAI SWAM 5A,56.0,ug/m3,,1,1,1
1040,DE AMICIS,24/10/2012,25/10/2012,FAI SWAM 5A,44.0,ug/m3,,1,1,1
1041,DE AMICIS,25/10/2012,26/10/2012,FAI SWAM 5A,65.0,ug/m3,,1,1,1
1042,DE AMICIS,26/10/2012,27/10/2012,FAI SWAM 5A,58.0,ug/m3,,1,1,1
1043,DE AMICIS,27/10/2012,28/10/2012,FAI SWAM 5A,14.0,ug/m3,,1,1,1
1044,DE AMICIS,28/10/2012,29/10/2012,FAI SWAM 5A,9.0,ug/m3,,1,1,1
1045,DE AMICIS,29/10/2012,30/10/2012,FAI SWAM 5A,12.0,ug/m3,,1,1,1
1046,DE AMICIS,30/10/2012,31/10/2012,FAI SWAM 5A,23.0,ug/m3,,1,1,1
1047,DE AMICIS,31/10/2012,01/11/2012,FAI SWAM 5A,31.0,ug/m3,,1,1,1
1048,DE AMICIS,01/11/2012,02/11/2012,FAI SWAM 5A,9.0,ug/m3,,1,1,1
1049,DE AMICIS,02/11/2012,03/11/2012,FAI SWAM 5A,10.0,ug/m3,,1,1,1
1050,DE AMICIS,03/11/2012,04/11/2012,FAI SWAM 5A,17.0,ug/m3,,1,1,1
1051,DE AMICIS,04/11/2012,05/11/2012,FAI SWAM 5A,36.0,ug/m3,,1,1,1
1052,DE AMICIS,05/11/2012,06/11/2012,FAI SWAM 5A,13.0,ug/m3,,1,1,1
1053,DE AMICIS,06/11/2012,07/11/2012,FAI SWAM 5A,15.0,ug/m3,,1,1,1
1054,DE AMICIS,07/11/2012,08/11/2012,FAI SWAM 5A,25.0,ug/m3,,1,1,1
1055,DE AMICIS,08/11/2012,09/11/2012,FAI SWAM 5A,33.0,ug/m3,,1,1,1
1056,DE AMICIS,09/11/2012,10/11/2012,FAI SWAM 5A,31.0,ug/m3,,1,1,1
1057,DE AMICIS,10/11/2012,11/11/2012,FAI SWAM 5A,70.0,ug/m3,,1,1,1
1058,DE AMICIS,11/11/2012,12/11/2012,FAI SWAM 5A,21.0,ug/m3,,1,1,1
1059,DE AMICIS,12/11/2012,13/11/2012,FAI SWAM 5A,22.0,ug/m3,,1,1,1
1060,DE AMICIS,13/11/2012,14/11/2012,FAI SWAM 5A,35.0,ug/m3,,1,1,1
1061,DE AMICIS,14/11/2012,15/11/2012,FAI SWAM 5A,28.0,ug/m3,,1,1,1
1062,DE AMICIS,15/11/2012,16/11/2012,FAI SWAM 5A,29.0,ug/m3,,1,1,1
1063,DE AMICIS,16/11/2012,17/11/2012,FAI SWAM 5A,37.0,ug/m3,,1,1,1
1064,DE AMICIS,17/11/2012,18/11/2012,FAI SWAM 5A,50.0,ug/m3,,1,1,1
1065,DE AMICIS,18/11/2012,19/11/2012,FAI SWAM 5A,62.0,ug/m3,,1,1,1
1066,DE AMICIS,19/11/2012,20/11/2012,FAI SWAM 5A,39.0,ug/m3,,1,1,1
1067,DE AMICIS,20/11/2012,21/11/2012,FAI SWAM 5A,29.0,ug/m3,,1,1,1
1068,DE AMICIS,21/11/2012,22/11/2012,FAI SWAM 5A,31.0,ug/m3,,1,1,1
