,Stazione,Data inizio,Data fine,Strumento,NO2 (Biossido di azoto),Unità di misura,F1,F2,F3,F4
13638,DE AMICIS,27/07/2012 16.00.00,27/07/2012 17.00.00,API 200E,18.0,ug/m3,,1,1.0,1.0
13639,DE AMICIS,27/07/2012 17.00.00,27/07/2012 18.00.00,API 200E,19.0,ug/m3,,1,1.0,1.0
13640,DE AMICIS,27/07/2012 18.00.00,27/07/2012 19.00.00,API 200E,18.0,ug/m3,,1,1.0,1.0
13641,DE AMICIS,27/07/2012 19.00.00,27/07/2012 20.00.00,API 200E,20.0,ug/m3,,1,1.0,1.0
13642,DE AMICIS,27/07/2012 20.00.00,27/07/2012 21.00.00,API 200E,21.0,ug/m3,,1,1.0,1.0
13643,DE AMICIS,27/07/2012 21.00.00,27/07/2012 22.00.00,API 200E,19.0,ug/m3,,1,1.0,1.0
13644,DE AMICIS,27/07/2012 22.00.00,27/07/2012 23.00.00,API 200E,16.0,ug/m3,,1,1.0,1.0
13645,DE AMICIS,27/07/2012 23.00.00,28/07/2012,API 200E,10.0,ug/m3,,1,1.0,1.0
13646,DE AMICIS,28/07/2012,28/07/2012 1.00.00,API 200E,7.0,ug/m3,,1,1.0,-1.0
13647,DE AMICIS,28/07/2012 1.00.00,28/07/2012 2.00.00,API 200E,5.0,ug/m3,,1,1.0,-1.0
13648,DE AMICIS,28/07/2012 2.00.00,28/07/2012 3.00.00,API 200E,4.0,ug/m3,,1,1.0,-1.0
13649,DE AMICIS,28/07/2012 3.00.00,28/07/2012 4.00.00,API 200E,3.0,ug/m3,,1,1.0,-1.0
13650,DE AMICIS,28/07/2012 4.00.00,28/07/2012 5.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13651,DE AMICIS,28/07/2012 5.00.00,28/07/2012 6.00.00,API 200E,7.0,ug/m3,,1,1.0,-1.0
13652,DE AMICIS,28/07/2012 6.00.00,28/07/2012 7.00.00,API 200E,9.0,ug/m3,,1,1.0,-1.0
13653,DE AMICIS,28/07/2012 7.00.00,28/07/2012 8.00.00,API 200E,10.0,ug/m3,,1,1.0,-1.0
13654,DE AMICIS,28/07/2012 8.00.00,28/07/2012 9.00.00,API 200E,19.0,ug/m3,,1,1.0,-1.0
13655,DE AMICIS,28/07/2012 9.00.00,28/07/2012 10.00.00,API 200E,15.0,ug/m3,,1,1.0,-1.0
13656,DE AMICIS,28/07/2012 10.00.00,28/07/2012 11.00.00,API 200E,9.0,ug/m3,,1,1.0,-1.0
13657,DE AMICIS,28/07/2012 11.00.00,28/07/2012 12.00.00,API 200E,4.0,ug/m3,,1,1.0,-1.0
13658,DE AMICIS,28/07/2012 12.00.00,28/07/2012 13.00.00,API 200E,6.0,ug/m3,,1,1.0,-1.0
13659,DE AMICIS,28/07/2012 13.00.00,28/07/2012 14.00.00,API 200E,4.0,ug/m3,,1,1.0,-1.0
13660,DE AMICIS,28/07/2012 14.00.00,28/07/2012 15.00.00,API 200E,3.0,ug/m3,,1,1.0,-1.0
13661,DE AMICIS,28/07/2012 15.00.00,28/07/2012 16.00.00,API 200E,7.0,ug/m3,,1,1.0,1.0
13662,DE AMICIS,28/07/2012 16.00.00,28/07/2012 17.00.00,API 200E,13.0,ug/m3,,1,1.0,1.0
13663,DE AMICIS,31/07/2012 8.00.00,31/07/2012 9.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13664,DE AMICIS,31/07/2012 9.00.00,31/07/2012 10.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13665,DE AMICIS,31/07/2012 10.00.00,31/07/2012 11.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13666,DE AMICIS,31/07/2012 11.00.00,31/07/2012 12.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13667,DE AMICIS,31/07/2012 12.00.00,31/07/2012 13.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13668,DE AMICIS,31/07/2012 13.00.00,31/07/2012 14.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13669,DE AMICIS,31/07/2012 14.00.00,31/07/2012 15.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13670,DE AMICIS,31/07/2012 15.00.00,31/07/2012 16.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13671,DE AMICIS,31/07/2012 16.00.00,31/07/2012 17.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13672,DE AMICIS,31/07/2012 17.00.00,31/07/2012 18.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13673,DE AMICIS,31/07/2012 18.00.00,31/07/2012 19.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13674,DE AMICIS,31/07/2012 19.00.00,31/07/2012 20.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13675,DE AMICIS,31/07/2012 20.00.00,31/07/2012 21.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13676,DE AMICIS,31/07/2012 21.00.00,31/07/2012 22.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13677,DE AMICIS,31/07/2012 22.00.00,31/07/2012 23.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13678,DE AMICIS,31/07/2012 23.00.00,01/08/2012,API 200E,,ug/m3,,-1,-1.0,-1.0
13679,DE AMICIS,01/08/2012,01/08/2012 1.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13680,DE AMICIS,01/08/2012 1.00.00,01/08/2012 2.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13681,DE AMICIS,01/08/2012 2.00.00,01/08/2012 3.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13682,DE AMICIS,01/08/2012 3.00.00,01/08/2012 4.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13683,DE AMICIS,01/08/2012 4.00.00,01/08/2012 5.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13684,DE AMICIS,01/08/2012 5.00.00,01/08/2012 6.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13685,DE AMICIS,01/08/2012 6.00.00,01/08/2012 7.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13686,DE AMICIS,01/08/2012 7.00.00,01/08/2012 8.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13687,DE AMICIS,01/08/2012 8.00.00,01/08/2012 9.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13688,DE AMICIS,01/08/2012 9.00.00,01/08/2012 10.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13689,DE AMICIS,02/08/2012 11.00.00,02/08/2012 12.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13690,DE AMICIS,02/08/2012 12.00.00,02/08/2012 13.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13691,DE AMICIS,02/08/2012 13.00.00,02/08/2012 14.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13692,DE AMICIS,02/08/2012 14.00.00,02/08/2012 15.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13693,DE AMICIS,02/08/2012 15.00.00,02/08/2012 16.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13694,DE AMICIS,02/08/2012 16.00.00,02/08/2012 17.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13695,DE AMICIS,02/08/2012 17.00.00,02/08/2012 18.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13696,DE AMICIS,02/08/2012 18.00.00,02/08/2012 19.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13697,DE AMICIS,02/08/2012 19.00.00,02/08/2012 20.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13698,DE AMICIS,02/08/2012 20.00.00,02/08/2012 21.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13699,DE AMICIS,02/08/2012 21.00.00,02/08/2012 22.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13700,DE AMICIS,02/08/2012 22.00.00,02/08/2012 23.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13701,DE AMICIS,02/08/2012 23.00.00,03/08/2012,API 200E,,ug/m3,,-1,-1.0,-1.0
13702,DE AMICIS,03/08/2012,03/08/2012 1.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13703,DE AMICIS,03/08/2012 1.00.00,03/08/2012 2.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13704,DE AMICIS,03/08/2012 2.00.00,03/08/2012 3.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13705,DE AMICIS,03/08/2012 3.00.00,03/08/2012 4.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13706,DE AMICIS,03/08/2012 4.00.00,03/08/2012 5.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13707,DE AMICIS,03/08/2012 5.00.00,03/08/2012 6.00.00,API 200E,17.0,ug/m3,,1,1.0,-1.0
13708,DE AMICIS,03/08/2012 6.00.00,03/08/2012 7.00.00,API 200E,22.0,ug/m3,,1,1.0,1.0
13709,DE AMICIS,03/08/2012 7.00.00,03/08/2012 8.00.00,API 200E,16.0,ug/m3,,1,1.0,1.0
13710,DE AMICIS,03/08/2012 8.00.00,03/08/2012 9.00.00,API 200E,,ug/m3,,-1,1.0,1.0
13711,DE AMICIS,03/08/2012 9.00.00,03/08/2012 10.00.00,API 200E,17.0,ug/m3,,1,-1.0,-1.0
13712,DE AMICIS,03/08/2012 10.00.00,03/08/2012 11.00.00,API 200E,21.0,ug/m3,,1,1.0,1.0
13713,DE AMICIS,03/08/2012 11.00.00,03/08/2012 12.00.00,API 200E,19.0,ug/m3,,1,1.0,1.0
13714,DE AMICIS,03/08/2012 12.00.00,03/08/2012 13.00.00,API 200E,15.0,ug/m3,,1,1.0,1.0
13715,DE AMICIS,03/08/2012 13.00.00,03/08/2012 14.00.00,API 200E,11.0,ug/m3,,1,1.0,1.0
13716,DE AMICIS,03/08/2012 14.00.00,03/08/2012 15.00.00,API 200E,14.0,ug/m3,,1,1.0,1.0
13717,DE AMICIS,03/08/2012 15.00.00,03/08/2012 16.00.00,API 200E,14.0,ug/m3,,1,1.0,1.0
13718,DE AMICIS,03/08/2012 16.00.00,03/08/2012 17.00.00,API 200E,16.0,ug/m3,,1,1.0,1.0
13719,DE AMICIS,03/08/2012 17.00.00,03/08/2012 18.00.00,API 200E,17.0,ug/m3,,1,1.0,1.0
13720,DE AMICIS,03/08/2012 18.00.00,03/08/2012 19.00.00,API 200E,19.0,ug/m3,,1,1.0,1.0
13721,DE AMICIS,03/08/2012 19.00.00,03/08/2012 20.00.00,API 200E,23.0,ug/m3,,1,1.0,1.0
13722,DE AMICIS,03/08/2012 20.00.00,03/08/2012 21.00.00,API 200E,20.0,ug/m3,,1,1.0,1.0
13723,DE AMICIS,03/08/2012 21.00.00,03/08/2012 22.00.00,API 200E,22.0,ug/m3,,1,1.0,1.0
13724,DE AMICIS,03/08/2012 22.00.00,03/08/2012 23.00.00,API 200E,21.0,ug/m3,,1,1.0,1.0
13725,DE AMICIS,03/08/2012 23.00.00,04/08/2012,API 200E,14.0,ug/m3,,1,1.0,1.0
13726,DE AMICIS,04/08/2012,04/08/2012 1.00.00,API 200E,6.0,ug/m3,,1,1.0,1.0
13727,DE AMICIS,04/08/2012 1.00.00,04/08/2012 2.00.00,API 200E,4.0,ug/m3,,1,1.0,1.0
13728,DE AMICIS,04/08/2012 2.00.00,04/08/2012 3.00.00,API 200E,3.0,ug/m3,,1,1.0,1.0
13729,DE AMICIS,04/08/2012 3.00.00,04/08/2012 4.00.00,API 200E,4.0,ug/m3,,1,1.0,1.0
13730,DE AMICIS,04/08/2012 4.00.00,04/08/2012 5.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13731,DE AMICIS,04/08/2012 5.00.00,04/08/2012 6.00.00,API 200E,31.0,ug/m3,,1,1.0,1.0
13732,DE AMICIS,04/08/2012 6.00.00,04/08/2012 7.00.00,API 200E,30.0,ug/m3,,1,1.0,1.0
13733,DE AMICIS,04/08/2012 7.00.00,04/08/2012 8.00.00,API 200E,23.0,ug/m3,,1,1.0,1.0
13734,DE AMICIS,04/08/2012 8.00.00,04/08/2012 9.00.00,API 200E,33.0,ug/m3,,1,1.0,1.0
13735,DE AMICIS,04/08/2012 9.00.00,04/08/2012 10.00.00,API 200E,24.0,ug/m3,,1,1.0,1.0
13736,DE AMICIS,04/08/2012 10.00.00,04/08/2012 11.00.00,API 200E,21.0,ug/m3,,1,1.0,1.0
13737,DE AMICIS,04/08/2012 11.00.00,04/08/2012 12.00.00,API 200E,12.0,ug/m3,,1,1.0,1.0
13738,DE AMICIS,04/08/2012 12.00.00,04/08/2012 13.00.00,API 200E,12.0,ug/m3,,1,1.0,1.0
13739,DE AMICIS,04/08/2012 13.00.00,04/08/2012 14.00.00,API 200E,9.0,ug/m3,,1,1.0,1.0
13740,DE AMICIS,04/08/2012 14.00.00,04/08/2012 15.00.00,API 200E,8.0,ug/m3,,1,1.0,1.0
13741,DE AMICIS,04/08/2012 15.00.00,04/08/2012 16.00.00,API 200E,7.0,ug/m3,,1,1.0,1.0
13742,DE AMICIS,04/08/2012 16.00.00,04/08/2012 17.00.00,API 200E,8.0,ug/m3,,1,1.0,1.0
13743,DE AMICIS,04/08/2012 17.00.00,04/08/2012 18.00.00,API 200E,10.0,ug/m3,,1,1.0,1.0
13744,DE AMICIS,04/08/2012 18.00.00,04/08/2012 19.00.00,API 200E,12.0,ug/m3,,1,1.0,1.0
13745,DE AMICIS,04/08/2012 19.00.00,04/08/2012 20.00.00,API 200E,15.0,ug/m3,,1,1.0,1.0
13746,DE AMICIS,04/08/2012 20.00.00,04/08/2012 21.00.00,API 200E,15.0,ug/m3,,1,1.0,1.0
13747,DE AMICIS,04/08/2012 21.00.00,04/08/2012 22.00.00,API 200E,16.0,ug/m3,,1,1.0,1.0
13748,DE AMICIS,04/08/2012 22.00.00,04/08/2012 23.00.00,API 200E,11.0,ug/m3,,1,1.0,1.0
13749,DE AMICIS,04/08/2012 23.00.00,05/08/2012,API 200E,8.0,ug/m3,,1,1.0,1.0
13750,DE AMICIS,05/08/2012,05/08/2012 1.00.00,API 200E,7.0,ug/m3,,1,1.0,1.0
13751,DE AMICIS,05/08/2012 1.00.00,05/08/2012 2.00.00,API 200E,7.0,ug/m3,,1,1.0,1.0
13752,DE AMICIS,05/08/2012 2.00.00,05/08/2012 3.00.00,API 200E,4.0,ug/m3,,1,1.0,1.0
13753,DE AMICIS,05/08/2012 3.00.00,05/08/2012 4.00.00,API 200E,5.0,ug/m3,,1,1.0,1.0
13754,DE AMICIS,05/08/2012 4.00.00,05/08/2012 5.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13755,DE AMICIS,05/08/2012 5.00.00,05/08/2012 6.00.00,API 200E,6.0,ug/m3,,1,1.0,1.0
13756,DE AMICIS,05/08/2012 6.00.00,05/08/2012 7.00.00,API 200E,6.0,ug/m3,,1,1.0,1.0
13757,DE AMICIS,05/08/2012 7.00.00,05/08/2012 8.00.00,API 200E,7.0,ug/m3,,1,1.0,1.0
13758,DE AMICIS,05/08/2012 8.00.00,05/08/2012 9.00.00,API 200E,6.0,ug/m3,,1,1.0,1.0
13759,DE AMICIS,05/08/2012 9.00.00,05/08/2012 10.00.00,API 200E,6.0,ug/m3,,1,1.0,1.0
13760,DE AMICIS,05/08/2012 10.00.00,05/08/2012 11.00.00,API 200E,6.0,ug/m3,,1,1.0,1.0
13761,DE AMICIS,05/08/2012 11.00.00,05/08/2012 12.00.00,API 200E,8.0,ug/m3,,1,1.0,1.0
13762,DE AMICIS,05/08/2012 12.00.00,05/08/2012 13.00.00,API 200E,6.0,ug/m3,,1,1.0,1.0
13763,DE AMICIS,05/08/2012 13.00.00,05/08/2012 14.00.00,API 200E,5.0,ug/m3,,1,1.0,1.0
13764,DE AMICIS,05/08/2012 14.00.00,05/08/2012 15.00.00,API 200E,5.0,ug/m3,,1,1.0,1.0
13765,DE AMICIS,05/08/2012 15.00.00,05/08/2012 16.00.00,API 200E,5.0,ug/m3,,1,1.0,1.0
13766,DE AMICIS,05/08/2012 16.00.00,05/08/2012 17.00.00,API 200E,6.0,ug/m3,,1,1.0,1.0
13767,DE AMICIS,05/08/2012 17.00.00,05/08/2012 18.00.00,API 200E,6.0,ug/m3,,1,1.0,1.0
13768,DE AMICIS,05/08/2012 18.00.00,05/08/2012 19.00.00,API 200E,8.0,ug/m3,,1,1.0,1.0
13769,DE AMICIS,05/08/2012 19.00.00,05/08/2012 20.00.00,API 200E,9.0,ug/m3,,1,1.0,1.0
13770,DE AMICIS,05/08/2012 20.00.00,05/08/2012 21.00.00,API 200E,13.0,ug/m3,,1,1.0,1.0
13771,DE AMICIS,05/08/2012 21.00.00,05/08/2012 22.00.00,API 200E,13.0,ug/m3,,1,1.0,1.0
13772,DE AMICIS,05/08/2012 22.00.00,05/08/2012 23.00.00,API 200E,11.0,ug/m3,,1,1.0,1.0
13773,DE AMICIS,05/08/2012 23.00.00,06/08/2012,API 200E,12.0,ug/m3,,1,1.0,1.0
13774,DE AMICIS,06/08/2012,06/08/2012 1.00.00,API 200E,11.0,ug/m3,,1,1.0,1.0
13775,DE AMICIS,06/08/2012 1.00.00,06/08/2012 2.00.00,API 200E,5.0,ug/m3,,1,1.0,1.0
13776,DE AMICIS,06/08/2012 2.00.00,06/08/2012 3.00.00,API 200E,4.0,ug/m3,,1,1.0,1.0
13777,DE AMICIS,06/08/2012 3.00.00,06/08/2012 4.00.00,API 200E,4.0,ug/m3,,1,1.0,1.0
13778,DE AMICIS,06/08/2012 4.00.00,06/08/2012 5.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13779,DE AMICIS,06/08/2012 5.00.00,06/08/2012 6.00.00,API 200E,16.0,ug/m3,,1,1.0,1.0
13780,DE AMICIS,06/08/2012 6.00.00,06/08/2012 7.00.00,API 200E,10.0,ug/m3,,1,1.0,1.0
13781,DE AMICIS,06/08/2012 7.00.00,06/08/2012 8.00.00,API 200E,12.0,ug/m3,,1,1.0,1.0
13782,DE AMICIS,06/08/2012 8.00.00,06/08/2012 9.00.00,API 200E,10.0,ug/m3,,1,1.0,1.0
13783,DE AMICIS,06/08/2012 9.00.00,06/08/2012 10.00.00,API 200E,9.0,ug/m3,,1,1.0,1.0
13784,DE AMICIS,06/08/2012 10.00.00,06/08/2012 11.00.00,API 200E,10.0,ug/m3,,1,1.0,1.0
13785,DE AMICIS,06/08/2012 11.00.00,06/08/2012 12.00.00,API 200E,8.0,ug/m3,,1,1.0,1.0
13786,DE AMICIS,06/08/2012 12.00.00,06/08/2012 13.00.00,API 200E,6.0,ug/m3,,1,1.0,1.0
13787,DE AMICIS,06/08/2012 13.00.00,06/08/2012 14.00.00,API 200E,7.0,ug/m3,,1,1.0,1.0
13788,DE AMICIS,06/08/2012 14.00.00,06/08/2012 15.00.00,API 200E,8.0,ug/m3,,1,1.0,1.0
13789,DE AMICIS,06/08/2012 15.00.00,06/08/2012 16.00.00,API 200E,8.0,ug/m3,,1,1.0,1.0
13790,DE AMICIS,06/08/2012 16.00.00,06/08/2012 17.00.00,API 200E,9.0,ug/m3,,1,1.0,1.0
13791,DE AMICIS,06/08/2012 17.00.00,06/08/2012 18.00.00,API 200E,10.0,ug/m3,,1,1.0,1.0
13792,DE AMICIS,06/08/2012 18.00.00,06/08/2012 19.00.00,API 200E,9.0,ug/m3,,1,1.0,1.0
13793,DE AMICIS,06/08/2012 19.00.00,06/08/2012 20.00.00,API 200E,9.0,ug/m3,,1,1.0,1.0
13794,DE AMICIS,06/08/2012 20.00.00,06/08/2012 21.00.00,API 200E,9.0,ug/m3,,1,1.0,1.0
13795,DE AMICIS,06/08/2012 21.00.00,06/08/2012 22.00.00,API 200E,9.0,ug/m3,,1,1.0,1.0
13796,DE AMICIS,06/08/2012 22.00.00,06/08/2012 23.00.00,API 200E,11.0,ug/m3,,1,1.0,1.0
13797,DE AMICIS,06/08/2012 23.00.00,07/08/2012,API 200E,11.0,ug/m3,,1,1.0,1.0
13798,DE AMICIS,07/08/2012,07/08/2012 1.00.00,API 200E,9.0,ug/m3,,1,1.0,1.0
13799,DE AMICIS,07/08/2012 1.00.00,07/08/2012 2.00.00,API 200E,8.0,ug/m3,,1,1.0,1.0
13800,DE AMICIS,07/08/2012 2.00.00,07/08/2012 3.00.00,API 200E,7.0,ug/m3,,1,1.0,1.0
13801,DE AMICIS,07/08/2012 3.00.00,07/08/2012 4.00.00,API 200E,8.0,ug/m3,,1,1.0,1.0
13802,DE AMICIS,07/08/2012 4.00.00,07/08/2012 5.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13803,DE AMICIS,07/08/2012 5.00.00,07/08/2012 6.00.00,API 200E,17.0,ug/m3,,1,1.0,1.0
13804,DE AMICIS,07/08/2012 6.00.00,07/08/2012 7.00.00,API 200E,25.0,ug/m3,,1,1.0,1.0
13805,DE AMICIS,07/08/2012 7.00.00,07/08/2012 8.00.00,API 200E,16.0,ug/m3,,1,1.0,1.0
13806,DE AMICIS,07/08/2012 8.00.00,07/08/2012 9.00.00,API 200E,14.0,ug/m3,,1,1.0,1.0
13807,DE AMICIS,07/08/2012 9.00.00,07/08/2012 10.00.00,API 200E,13.0,ug/m3,,1,1.0,1.0
13808,DE AMICIS,07/08/2012 10.00.00,07/08/2012 11.00.00,API 200E,16.0,ug/m3,,1,1.0,1.0
13809,DE AMICIS,07/08/2012 11.00.00,07/08/2012 12.00.00,API 200E,13.0,ug/m3,,1,1.0,1.0
13810,DE AMICIS,07/08/2012 12.00.00,07/08/2012 13.00.00,API 200E,11.0,ug/m3,,1,1.0,1.0
13811,DE AMICIS,07/08/2012 13.00.00,07/08/2012 14.00.00,API 200E,10.0,ug/m3,,1,1.0,1.0
13812,DE AMICIS,07/08/2012 14.00.00,07/08/2012 15.00.00,API 200E,11.0,ug/m3,,1,1.0,1.0
13813,DE AMICIS,07/08/2012 15.00.00,07/08/2012 16.00.00,API 200E,13.0,ug/m3,,1,1.0,1.0
13814,DE AMICIS,07/08/2012 16.00.00,07/08/2012 17.00.00,API 200E,11.0,ug/m3,,1,1.0,1.0
13815,DE AMICIS,07/08/2012 17.00.00,07/08/2012 18.00.00,API 200E,14.0,ug/m3,,1,1.0,1.0
13816,DE AMICIS,07/08/2012 18.00.00,07/08/2012 19.00.00,API 200E,13.0,ug/m3,,1,1.0,1.0
13817,DE AMICIS,07/08/2012 19.00.00,07/08/2012 20.00.00,API 200E,18.0,ug/m3,,1,1.0,1.0
13818,DE AMICIS,07/08/2012 20.00.00,07/08/2012 21.00.00,API 200E,20.0,ug/m3,,1,1.0,1.0
13819,DE AMICIS,07/08/2012 21.00.00,07/08/2012 22.00.00,API 200E,17.0,ug/m3,,1,1.0,1.0
13820,DE AMICIS,07/08/2012 22.00.00,07/08/2012 23.00.00,API 200E,16.0,ug/m3,,1,1.0,1.0
13821,DE AMICIS,07/08/2012 23.00.00,08/08/2012,API 200E,14.0,ug/m3,,1,1.0,1.0
13822,DE AMICIS,08/08/2012,08/08/2012 1.00.00,API 200E,12.0,ug/m3,,1,1.0,1.0
13823,DE AMICIS,08/08/2012 1.00.00,08/08/2012 2.00.00,API 200E,10.0,ug/m3,,1,1.0,1.0
13824,DE AMICIS,08/08/2012 2.00.00,08/08/2012 3.00.00,API 200E,11.0,ug/m3,,1,1.0,1.0
13825,DE AMICIS,08/08/2012 3.00.00,08/08/2012 4.00.00,API 200E,11.0,ug/m3,,1,1.0,1.0
13826,DE AMICIS,08/08/2012 4.00.00,08/08/2012 5.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13827,DE AMICIS,08/08/2012 5.00.00,08/08/2012 6.00.00,API 200E,12.0,ug/m3,,1,1.0,1.0
13828,DE AMICIS,08/08/2012 6.00.00,08/08/2012 7.00.00,API 200E,16.0,ug/m3,,1,1.0,1.0
13829,DE AMICIS,08/08/2012 7.00.00,08/08/2012 8.00.00,API 200E,19.0,ug/m3,,1,1.0,1.0
13830,DE AMICIS,08/08/2012 8.00.00,08/08/2012 9.00.00,API 200E,27.0,ug/m3,,1,1.0,1.0
13831,DE AMICIS,08/08/2012 9.00.00,08/08/2012 10.00.00,API 200E,17.0,ug/m3,,1,1.0,1.0
13832,DE AMICIS,08/08/2012 10.00.00,08/08/2012 11.00.00,API 200E,18.0,ug/m3,,1,1.0,1.0
13833,DE AMICIS,08/08/2012 11.00.00,08/08/2012 12.00.00,API 200E,17.0,ug/m3,,1,1.0,1.0
13834,DE AMICIS,08/08/2012 12.00.00,08/08/2012 13.00.00,API 200E,13.0,ug/m3,,1,1.0,1.0
13835,DE AMICIS,08/08/2012 13.00.00,08/08/2012 14.00.00,API 200E,11.0,ug/m3,,1,1.0,1.0
13836,DE AMICIS,08/08/2012 14.00.00,08/08/2012 15.00.00,API 200E,10.0,ug/m3,,1,1.0,1.0
13837,DE AMICIS,08/08/2012 15.00.00,08/08/2012 16.00.00,API 200E,13.0,ug/m3,,1,1.0,1.0
13838,DE AMICIS,08/08/2012 16.00.00,08/08/2012 17.00.00,API 200E,12.0,ug/m3,,1,1.0,1.0
13839,DE AMICIS,08/08/2012 17.00.00,08/08/2012 18.00.00,API 200E,16.0,ug/m3,,1,1.0,1.0
13840,DE AMICIS,08/08/2012 18.00.00,08/08/2012 19.00.00,API 200E,17.0,ug/m3,,1,1.0,1.0
13841,DE AMICIS,08/08/2012 19.00.00,08/08/2012 20.00.00,API 200E,21.0,ug/m3,,1,1.0,1.0
13842,DE AMICIS,08/08/2012 20.00.00,08/08/2012 21.00.00,API 200E,21.0,ug/m3,,1,1.0,1.0
13843,DE AMICIS,08/08/2012 21.00.00,08/08/2012 22.00.00,API 200E,20.0,ug/m3,,1,1.0,1.0
13844,DE AMICIS,08/08/2012 22.00.00,08/08/2012 23.00.00,API 200E,18.0,ug/m3,,1,1.0,1.0
13845,DE AMICIS,08/08/2012 23.00.00,09/08/2012,API 200E,16.0,ug/m3,,1,1.0,1.0
13846,DE AMICIS,09/08/2012,09/08/2012 1.00.00,API 200E,14.0,ug/m3,,1,1.0,1.0
13847,DE AMICIS,09/08/2012 1.00.00,09/08/2012 2.00.00,API 200E,14.0,ug/m3,,1,1.0,1.0
13848,DE AMICIS,09/08/2012 2.00.00,09/08/2012 3.00.00,API 200E,14.0,ug/m3,,1,1.0,1.0
13849,DE AMICIS,09/08/2012 3.00.00,09/08/2012 4.00.00,API 200E,13.0,ug/m3,,1,1.0,1.0
13850,DE AMICIS,09/08/2012 4.00.00,09/08/2012 5.00.00,API 200E,,ug/m3,,-1,-1.0,-1.0
13851,DE AMICIS,09/08/2012 5.00.00,09/08/2012 6.00.00,API 200E,16.0,ug/m3,,1,1.0,1.0
13852,DE AMICIS,09/08/2012 6.00.00,09/08/2012 7.00.00,API 200E,18.0,ug/m3,,1,1.0,1.0
13853,DE AMICIS,09/08/2012 7.00.00,09/08/2012 8.00.00,API 200E,34.0,ug/m3,,1,1.0,1.0
13854,DE AMICIS,09/08/2012 8.00.00,09/08/2012 9.00.00,API 200E,37.0,ug/m3,,1,1.0,1.0
13855,DE AMICIS,09/08/2012 9.00.00,09/08/2012 10.00.00,API 200E,19.0,ug/m3,,1,1.0,1.0
13856,DE AMICIS,09/08/2012 10.00.00,09/08/2012 11.00.00,API 200E,17.0,ug/m3,,1,1.0,1.0
13857,DE AMICIS,09/08/2012 11.00.00,09/08/2012 12.00.00,API 200E,14.0,ug/m3,,1,1.0,1.0
13858,DE AMICIS,09/08/2012 12.00.00,09/08/2012 13.00.00,API 200E,12.0,ug/m3,,1,1.0,1.0
13859,DE AMICIS,09/08/2012 13.00.00,09/08/2012 14.00.00,API 200E,11.0,ug/m3,,1,1.0,1.0
