,Stazione,Data inizio,Data fine,Strumento,PM2.5,Unità di misura,F1,F2,F3,F4
449,GIARDINI MARGHERITA,24/03/2020,25/03/2020,FAI SWAM 5A,12.0,ug/m3,,1.0,1.0,1
450,GIARDINI MARGHERITA,25/03/2020,26/03/2020,FAI SWAM 5A,12.0,ug/m3,,1.0,1.0,1
451,GIARDINI MARGHERITA,26/03/2020,27/03/2020,FAI SWAM 5A,9.0,ug/m3,,1.0,1.0,1
452,GIARDINI MARGHERITA,27/03/2020,28/03/2020,FAI SWAM 5A,15.0,ug/m3,,1.0,1.0,1
453,GIARDINI MARGHERITA,28/03/2020,29/03/2020,FAI SWAM 5A,20.0,ug/m3,,1.0,1.0,1
454,GIARDINI MARGHERITA,29/03/2020,30/03/2020,FAI SWAM 5A,14.0,ug/m3,,1.0,1.0,1
455,GIARDINI MARGHERITA,30/03/2020,31/03/2020,FAI SWAM 5A,9.0,ug/m3,,1.0,1.0,1
456,GIARDINI MARGHERITA,31/03/2020,01/04/2020,FAI SWAM 5A,4.0,ug/m3,,1.0,1.0,1
457,GIARDINI MARGHERITA,01/04/2020,02/04/2020,FAI SWAM 5A,9.0,ug/m3,,1.0,1.0,1
458,GIARDINI MARGHERITA,02/04/2020,03/04/2020,FAI SWAM 5A,14.0,ug/m3,,1.0,1.0,1
459,GIARDINI MARGHERITA,03/04/2020,04/04/2020,FAI SWAM 5A,14.0,ug/m3,,1.0,1.0,1
460,GIARDINI MARGHERITA,04/04/2020,05/04/2020,FAI SWAM 5A,16.0,ug/m3,,1.0,1.0,1
461,GIARDINI MARGHERITA,05/04/2020,06/04/2020,FAI SWAM 5A,12.0,ug/m3,,1.0,1.0,1
462,GIARDINI MARGHERITA,06/04/2020,07/04/2020,FAI SWAM 5A,19.0,ug/m3,,1.0,1.0,1
463,GIARDINI MARGHERITA,07/04/2020,08/04/2020,FAI SWAM 5A,18.0,ug/m3,,1.0,1.0,1
464,GIARDINI MARGHERITA,08/04/2020,09/04/2020,FAI SWAM 5A,11.0,ug/m3,,1.0,1.0,1
465,GIARDINI MARGHERITA,09/04/2020,10/04/2020,FAI SWAM 5A,9.0,ug/m3,,1.0,1.0,1
466,GIARDINI MARGHERITA,10/04/2020,11/04/2020,FAI SWAM 5A,,ug/m3,,-3.0,-3.0,-1
467,GIARDINI MARGHERITA,11/04/2020,12/04/2020,FAI SWAM 5A,,ug/m3,,-3.0,-3.0,-1
468,GIARDINI MARGHERITA,12/04/2020,13/04/2020,FAI SWAM 5A,,ug/m3,,-3.0,-3.0,-1
469,GIARDINI MARGHERITA,13/04/2020,14/04/2020,FAI SWAM 5A,,ug/m3,,-3.0,-3.0,-1
470,GIARDINI MARGHERITA,14/04/2020,15/04/2020,FAI SWAM 5A,,ug/m3,,-3.0,-3.0,-1
471,GIARDINI MARGHERITA,15/04/2020,16/04/2020,FAI SWAM 5A,9.0,ug/m3,,1.0,1.0,1
472,GIARDINI MARGHERITA,16/04/2020,17/04/2020,FAI SWAM 5A,9.0,ug/m3,,1.0,1.0,1
473,GIARDINI MARGHERITA,17/04/2020,18/04/2020,FAI SWAM 5A,9.0,ug/m3,,1.0,1.0,1
474,GIARDINI MARGHERITA,18/04/2020,19/04/2020,FAI SWAM 5A,9.0,ug/m3,,1.0,1.0,1
475,GIARDINI MARGHERITA,19/04/2020,20/04/2020,FAI SWAM 5A,5.0,ug/m3,,1.0,1.0,1
476,GIARDINI MARGHERITA,20/04/2020,21/04/2020,FAI SWAM 5A,3.0,ug/m3,,1.0,1.0,1
477,GIARDINI MARGHERITA,21/04/2020,22/04/2020,FAI SWAM 5A,5.0,ug/m3,,1.0,1.0,1
478,GIARDINI MARGHERITA,22/04/2020,23/04/2020,FAI SWAM 5A,10.0,ug/m3,,1.0,1.0,1
479,GIARDINI MARGHERITA,23/04/2020,24/04/2020,FAI SWAM 5A,,ug/m3,,-1.0,-1.0,-5
480,GIARDINI MARGHERITA,24/04/2020,25/04/2020,FAI SWAM 5A,13.0,ug/m3,,1.0,1.0,1
481,GIARDINI MARGHERITA,25/04/2020,26/04/2020,FAI SWAM 5A,8.0,ug/m3,,1.0,1.0,1
482,GIARDINI MARGHERITA,26/04/2020,27/04/2020,FAI SWAM 5A,6.0,ug/m3,,1.0,1.0,1
483,GIARDINI MARGHERITA,27/04/2020,28/04/2020,FAI SWAM 5A,7.0,ug/m3,,1.0,1.0,1
484,GIARDINI MARGHERITA,28/04/2020,29/04/2020,FAI SWAM 5A,2.0,ug/m3,,1.0,1.0,1
485,GIARDINI MARGHERITA,29/04/2020,30/04/2020,FAI SWAM 5A,5.0,ug/m3,,1.0,1.0,1
486,GIARDINI MARGHERITA,30/04/2020,01/05/2020,FAI SWAM 5A,1.0,ug/m3,,1.0,1.0,1
487,GIARDINI MARGHERITA,01/05/2020,02/05/2020,FAI SWAM 5A,1.0,ug/m3,,1.0,1.0,1
488,GIARDINI MARGHERITA,02/05/2020,03/05/2020,FAI SWAM 5A,5.0,ug/m3,,1.0,1.0,1
489,GIARDINI MARGHERITA,03/05/2020,04/05/2020,FAI SWAM 5A,5.0,ug/m3,,1.0,1.0,1
490,GIARDINI MARGHERITA,04/05/2020,05/05/2020,FAI SWAM 5A,6.0,ug/m3,,1.0,1.0,1
491,GIARDINI MARGHERITA,05/05/2020,06/05/2020,FAI SWAM 5A,4.0,ug/m3,,1.0,1.0,1
492,GIARDINI MARGHERITA,06/05/2020,07/05/2020,FAI SWAM 5A,5.0,ug/m3,,1.0,1.0,1
493,GIARDINI MARGHERITA,07/05/2020,08/05/2020,FAI SWAM 5A,5.0,ug/m3,,1.0,1.0,1
494,GIARDINI MARGHERITA,08/05/2020,09/05/2020,FAI SWAM 5A,6.0,ug/m3,,1.0,1.0,1
495,GIARDINI MARGHERITA,09/05/2020,10/05/2020,FAI SWAM 5A,6.0,ug/m3,,1.0,1.0,1
496,GIARDINI MARGHERITA,10/05/2020,11/05/2020,FAI SWAM 5A,6.0,ug/m3,,1.0,1.0,1
497,GIARDINI MARGHERITA,11/05/2020,12/05/2020,FAI SWAM 5A,1.0,ug/m3,,1.0,1.0,1
498,GIARDINI MARGHERITA,12/05/2020,13/05/2020,FAI SWAM 5A,3.0,ug/m3,,1.0,1.0,1
499,GIARDINI MARGHERITA,13/05/2020,14/05/2020,FAI SWAM 5A,6.0,ug/m3,,1.0,1.0,1
500,GIARDINI MARGHERITA,14/05/2020,15/05/2020,FAI SWAM 5A,12.0,ug/m3,,1.0,1.0,1
501,GIARDINI MARGHERITA,15/05/2020,16/05/2020,FAI SWAM 5A,6.0,ug/m3,,1.0,1.0,1
502,GIARDINI MARGHERITA,16/05/2020,17/05/2020,FAI SWAM 5A,6.0,ug/m3,,1.0,1.0,1
503,GIARDINI MARGHERITA,17/05/2020,18/05/2020,FAI SWAM 5A,13.0,ug/m3,,1.0,1.0,1
504,GIARDINI MARGHERITA,18/05/2020,19/05/2020,FAI SWAM 5A,12.0,ug/m3,,1.0,1.0,1
505,GIARDINI MARGHERITA,19/05/2020,20/05/2020,FAI SWAM 5A,12.0,ug/m3,,1.0,1.0,1
506,GIARDINI MARGHERITA,20/05/2020,21/05/2020,FAI SWAM 5A,8.0,ug/m3,,1.0,1.0,1
507,GIARDINI MARGHERITA,21/05/2020,22/05/2020,FAI SWAM 5A,7.0,ug/m3,,1.0,1.0,1
508,GIARDINI MARGHERITA,22/05/2020,23/05/2020,FAI SWAM 5A,9.0,ug/m3,,1.0,1.0,1
509,GIARDINI MARGHERITA,23/05/2020,24/05/2020,FAI SWAM 5A,9.0,ug/m3,,1.0,1.0,1
510,GIARDINI MARGHERITA,24/05/2020,25/05/2020,FAI SWAM 5A,7.0,ug/m3,,1.0,1.0,1
511,GIARDINI MARGHERITA,25/05/2020,26/05/2020,FAI SWAM 5A,7.0,ug/m3,,1.0,1.0,1
512,GIARDINI MARGHERITA,26/05/2020,27/05/2020,FAI SWAM 5A,6.0,ug/m3,,1.0,1.0,1
513,GIARDINI MARGHERITA,27/05/2020,28/05/2020,FAI SWAM 5A,6.0,ug/m3,,1.0,1.0,1
514,GIARDINI MARGHERITA,28/05/2020,29/05/2020,FAI SWAM 5A,5.0,ug/m3,,1.0,1.0,1
515,GIARDINI MARGHERITA,29/05/2020,30/05/2020,FAI SWAM 5A,2.0,ug/m3,,1.0,1.0,1
516,GIARDINI MARGHERITA,30/05/2020,31/05/2020,FAI SWAM 5A,3.0,ug/m3,,1.0,1.0,1
517,GIARDINI MARGHERITA,31/05/2020,01/06/2020,FAI SWAM 5A,3.0,ug/m3,,1.0,1.0,1
518,GIARDINI MARGHERITA,01/06/2020,02/06/2020,FAI SWAM 5A,3.0,ug/m3,,1.0,1.0,1
519,GIARDINI MARGHERITA,02/06/2020,03/06/2020,FAI SWAM 5A,3.0,ug/m3,,1.0,1.0,1
520,GIARDINI MARGHERITA,03/06/2020,04/06/2020,FAI SWAM 5A,1.0,ug/m3,,1.0,1.0,1
521,GIARDINI MARGHERITA,04/06/2020,05/06/2020,FAI SWAM 5A,0.0,ug/m3,,1.0,1.0,1
522,GIARDINI MARGHERITA,05/06/2020,06/06/2020,FAI SWAM 5A,3.0,ug/m3,,1.0,1.0,1
523,GIARDINI MARGHERITA,06/06/2020,07/06/2020,FAI SWAM 5A,3.0,ug/m3,,1.0,1.0,1
524,GIARDINI MARGHERITA,07/06/2020,08/06/2020,FAI SWAM 5A,7.0,ug/m3,,1.0,1.0,1
525,GIARDINI MARGHERITA,08/06/2020,09/06/2020,FAI SWAM 5A,,ug/m3,,-2.0,-2.0,-5
526,GIARDINI MARGHERITA,09/06/2020,10/06/2020,FAI SWAM 5A,,ug/m3,,-2.0,-2.0,-2
527,GIARDINI MARGHERITA,10/06/2020,11/06/2020,FAI SWAM 5A,,ug/m3,,-2.0,-2.0,-5
528,GIARDINI MARGHERITA,11/06/2020,12/06/2020,FAI SWAM 5A,,ug/m3,,-2.0,-2.0,-2
529,GIARDINI MARGHERITA,12/06/2020,13/06/2020,FAI SWAM 5A,9.0,ug/m3,,1.0,1.0,1
530,GIARDINI MARGHERITA,13/06/2020,14/06/2020,FAI SWAM 5A,8.0,ug/m3,,1.0,1.0,1
531,GIARDINI MARGHERITA,14/06/2020,15/06/2020,FAI SWAM 5A,6.0,ug/m3,,1.0,1.0,1
532,GIARDINI MARGHERITA,15/06/2020,16/06/2020,FAI SWAM 5A,,ug/m3,,-1.0,-1.0,-1
533,GIARDINI MARGHERITA,16/06/2020,17/06/2020,FAI SWAM 5A,5.0,ug/m3,,1.0,1.0,1
534,GIARDINI MARGHERITA,17/06/2020,18/06/2020,FAI SWAM 5A,5.0,ug/m3,,1.0,1.0,1
535,GIARDINI MARGHERITA,18/06/2020,19/06/2020,FAI SWAM 5A,2.0,ug/m3,,1.0,1.0,1
536,GIARDINI MARGHERITA,19/06/2020,20/06/2020,FAI SWAM 5A,1.0,ug/m3,,1.0,1.0,1
537,GIARDINI MARGHERITA,20/06/2020,21/06/2020,FAI SWAM 5A,3.0,ug/m3,,1.0,1.0,1
538,GIARDINI MARGHERITA,21/06/2020,22/06/2020,FAI SWAM 5A,7.0,ug/m3,,1.0,1.0,1
539,GIARDINI MARGHERITA,22/06/2020,23/06/2020,FAI SWAM 5A,8.0,ug/m3,,1.0,1.0,1
540,GIARDINI MARGHERITA,23/06/2020,24/06/2020,FAI SWAM 5A,10.0,ug/m3,,1.0,1.0,1
541,GIARDINI MARGHERITA,24/06/2020,25/06/2020,FAI SWAM 5A,14.0,ug/m3,,1.0,1.0,1
542,GIARDINI MARGHERITA,25/06/2020,26/06/2020,FAI SWAM 5A,12.0,ug/m3,,1.0,1.0,1
543,GIARDINI MARGHERITA,26/06/2020,27/06/2020,FAI SWAM 5A,12.0,ug/m3,,1.0,1.0,1
544,GIARDINI MARGHERITA,27/06/2020,28/06/2020,FAI SWAM 5A,9.0,ug/m3,,1.0,1.0,1
545,GIARDINI MARGHERITA,28/06/2020,29/06/2020,FAI SWAM 5A,11.0,ug/m3,,1.0,1.0,1
546,GIARDINI MARGHERITA,29/06/2020,30/06/2020,FAI SWAM 5A,8.0,ug/m3,,1.0,1.0,1
547,GIARDINI MARGHERITA,30/06/2020,01/07/2020,FAI SWAM 5A,10.0,ug/m3,,1.0,1.0,1
548,GIARDINI MARGHERITA,01/07/2020,02/07/2020,FAI SWAM 5A,8.0,ug/m3,,,1.0,1
549,GIARDINI MARGHERITA,02/07/2020,03/07/2020,FAI SWAM 5A,12.0,ug/m3,,,1.0,1
550,GIARDINI MARGHERITA,03/07/2020,04/07/2020,FAI SWAM 5A,8.0,ug/m3,,,1.0,1
551,GIARDINI MARGHERITA,04/07/2020,05/07/2020,FAI SWAM 5A,8.0,ug/m3,,,1.0,1
552,GIARDINI MARGHERITA,05/07/2020,06/07/2020,FAI SWAM 5A,8.0,ug/m3,,,1.0,1
553,GIARDINI MARGHERITA,06/07/2020,07/07/2020,FAI SWAM 5A,,ug/m3,,,-3.0,-1
554,GIARDINI MARGHERITA,07/07/2020,08/07/2020,FAI SWAM 5A,5.0,ug/m3,,,1.0,1
555,GIARDINI MARGHERITA,08/07/2020,09/07/2020,FAI SWAM 5A,7.0,ug/m3,,,1.0,1
556,GIARDINI MARGHERITA,09/07/2020,10/07/2020,FAI SWAM 5A,11.0,ug/m3,,,1.0,1
557,GIARDINI MARGHERITA,10/07/2020,11/07/2020,FAI SWAM 5A,14.0,ug/m3,,,1.0,1
558,GIARDINI MARGHERITA,11/07/2020,12/07/2020,FAI SWAM 5A,11.0,ug/m3,,,1.0,1
559,GIARDINI MARGHERITA,12/07/2020,13/07/2020,FAI SWAM 5A,5.0,ug/m3,,,1.0,1
560,GIARDINI MARGHERITA,13/07/2020,14/07/2020,FAI SWAM 5A,8.0,ug/m3,,,1.0,1
561,GIARDINI MARGHERITA,14/07/2020,15/07/2020,FAI SWAM 5A,8.0,ug/m3,,,1.0,1
562,GIARDINI MARGHERITA,15/07/2020,16/07/2020,FAI SWAM 5A,8.0,ug/m3,,,1.0,1
563,GIARDINI MARGHERITA,16/07/2020,17/07/2020,FAI SWAM 5A,10.0,ug/m3,,,1.0,1
564,GIARDINI MARGHERITA,17/07/2020,18/07/2020,FAI SWAM 5A,7.0,ug/m3,,,1.0,1
565,GIARDINI MARGHERITA,18/07/2020,19/07/2020,FAI SWAM 5A,5.0,ug/m3,,,1.0,1
566,GIARDINI MARGHERITA,19/07/2020,20/07/2020,FAI SWAM 5A,6.0,ug/m3,,,1.0,1
567,GIARDINI MARGHERITA,20/07/2020,21/07/2020,FAI SWAM 5A,11.0,ug/m3,,,1.0,1
568,GIARDINI MARGHERITA,21/07/2020,22/07/2020,FAI SWAM 5A,13.0,ug/m3,,,1.0,1
569,GIARDINI MARGHERITA,22/07/2020,23/07/2020,FAI SWAM 5A,16.0,ug/m3,,,1.0,1
570,GIARDINI MARGHERITA,23/07/2020,24/07/2020,FAI SWAM 5A,6.0,ug/m3,,,1.0,1
571,GIARDINI MARGHERITA,24/07/2020,25/07/2020,FAI SWAM 5A,5.0,ug/m3,,,1.0,1
572,GIARDINI MARGHERITA,25/07/2020,26/07/2020,FAI SWAM 5A,5.0,ug/m3,,,1.0,1
573,GIARDINI MARGHERITA,26/07/2020,27/07/2020,FAI SWAM 5A,8.0,ug/m3,,,1.0,1
574,GIARDINI MARGHERITA,27/07/2020,28/07/2020,FAI SWAM 5A,14.0,ug/m3,,,1.0,1
575,GIARDINI MARGHERITA,28/07/2020,29/07/2020,FAI SWAM 5A,13.0,ug/m3,,,1.0,1
576,GIARDINI MARGHERITA,29/07/2020,30/07/2020,FAI SWAM 5A,17.0,ug/m3,,,1.0,1
577,GIARDINI MARGHERITA,30/07/2020,31/07/2020,FAI SWAM 5A,15.0,ug/m3,,,1.0,1
578,GIARDINI MARGHERITA,31/07/2020,01/08/2020,FAI SWAM 5A,5.0,ug/m3,,,1.0,1
579,GIARDINI MARGHERITA,01/08/2020,02/08/2020,FAI SWAM 5A,,ug/m3,,,-1.0,1
580,GIARDINI MARGHERITA,02/08/2020,03/08/2020,FAI SWAM 5A,,ug/m3,,,-1.0,1
581,GIARDINI MARGHERITA,03/08/2020,04/08/2020,FAI SWAM 5A,,ug/m3,,,-1.0,-1
582,GIARDINI MARGHERITA,04/08/2020,05/08/2020,FAI SWAM 5A,,ug/m3,,,-1.0,-1
583,GIARDINI MARGHERITA,05/08/2020,06/08/2020,FAI SWAM 5A,,ug/m3,,,-1.0,-1
584,GIARDINI MARGHERITA,06/08/2020,07/08/2020,FAI SWAM 5A,17.0,ug/m3,,,1.0,1
585,GIARDINI MARGHERITA,07/08/2020,08/08/2020,FAI SWAM 5A,20.0,ug/m3,,,1.0,1
586,GIARDINI MARGHERITA,08/08/2020,09/08/2020,FAI SWAM 5A,14.0,ug/m3,,,1.0,1
587,GIARDINI MARGHERITA,09/08/2020,10/08/2020,FAI SWAM 5A,14.0,ug/m3,,,1.0,1
588,GIARDINI MARGHERITA,10/08/2020,11/08/2020,FAI SWAM 5A,16.0,ug/m3,,,1.0,1
589,GIARDINI MARGHERITA,11/08/2020,12/08/2020,FAI SWAM 5A,17.0,ug/m3,,,1.0,1
590,GIARDINI MARGHERITA,12/08/2020,13/08/2020,FAI SWAM 5A,15.0,ug/m3,,,1.0,1
591,GIARDINI MARGHERITA,13/08/2020,14/08/2020,FAI SWAM 5A,15.0,ug/m3,,,1.0,1
592,GIARDINI MARGHERITA,14/08/2020,15/08/2020,FAI SWAM 5A,12.0,ug/m3,,,1.0,1
593,GIARDINI MARGHERITA,15/08/2020,16/08/2020,FAI SWAM 5A,10.0,ug/m3,,,1.0,1
594,GIARDINI MARGHERITA,16/08/2020,17/08/2020,FAI SWAM 5A,8.0,ug/m3,,,1.0,1
595,GIARDINI MARGHERITA,17/08/2020,18/08/2020,FAI SWAM 5A,9.0,ug/m3,,,1.0,1
596,GIARDINI MARGHERITA,18/08/2020,19/08/2020,FAI SWAM 5A,4.0,ug/m3,,,1.0,1
597,GIARDINI MARGHERITA,19/08/2020,20/08/2020,FAI SWAM 5A,6.0,ug/m3,,,1.0,1
598,GIARDINI MARGHERITA,20/08/2020,21/08/2020,FAI SWAM 5A,6.0,ug/m3,,,1.0,1
599,GIARDINI MARGHERITA,21/08/2020,22/08/2020,FAI SWAM 5A,7.0,ug/m3,,,1.0,1
600,GIARDINI MARGHERITA,22/08/2020,23/08/2020,FAI SWAM 5A,10.0,ug/m3,,,1.0,1
601,GIARDINI MARGHERITA,23/08/2020,24/08/2020,FAI SWAM 5A,9.0,ug/m3,,,1.0,1
602,GIARDINI MARGHERITA,24/08/2020,25/08/2020,FAI SWAM 5A,4.0,ug/m3,,,1.0,1
603,GIARDINI MARGHERITA,25/08/2020,26/08/2020,FAI SWAM 5A,5.0,ug/m3,,,1.0,1
604,GIARDINI MARGHERITA,26/08/2020,27/08/2020,FAI SWAM 5A,10.0,ug/m3,,,1.0,1
605,GIARDINI MARGHERITA,27/08/2020,28/08/2020,FAI SWAM 5A,9.0,ug/m3,,,1.0,1
606,GIARDINI MARGHERITA,28/08/2020,29/08/2020,FAI SWAM 5A,4.0,ug/m3,,,1.0,1
607,GIARDINI MARGHERITA,29/08/2020,30/08/2020,FAI SWAM 5A,6.0,ug/m3,,,1.0,1
608,GIARDINI MARGHERITA,30/08/2020,31/08/2020,FAI SWAM 5A,4.0,ug/m3,,,1.0,1
609,GIARDINI MARGHERITA,31/08/2020,01/09/2020,FAI SWAM 5A,5.0,ug/m3,,,1.0,1
610,GIARDINI MARGHERITA,01/09/2020,02/09/2020,FAI SWAM 5A,8.0,ug/m3,,,1.0,1
611,GIARDINI MARGHERITA,02/09/2020,03/09/2020,FAI SWAM 5A,10.0,ug/m3,,,1.0,1
612,GIARDINI MARGHERITA,03/09/2020,04/09/2020,FAI SWAM 5A,11.0,ug/m3,,,1.0,1
613,GIARDINI MARGHERITA,04/09/2020,05/09/2020,FAI SWAM 5A,9.0,ug/m3,,,1.0,1
614,GIARDINI MARGHERITA,05/09/2020,06/09/2020,FAI SWAM 5A,8.0,ug/m3,,,1.0,1
615,GIARDINI MARGHERITA,06/09/2020,07/09/2020,FAI SWAM 5A,5.0,ug/m3,,,1.0,1
616,GIARDINI MARGHERITA,07/09/2020,08/09/2020,FAI SWAM 5A,7.0,ug/m3,,,1.0,1
617,GIARDINI MARGHERITA,08/09/2020,09/09/2020,FAI SWAM 5A,12.0,ug/m3,,,1.0,1
618,GIARDINI MARGHERITA,09/09/2020,10/09/2020,FAI SWAM 5A,15.0,ug/m3,,,1.0,1
619,GIARDINI MARGHERITA,10/09/2020,11/09/2020,FAI SWAM 5A,15.0,ug/m3,,,1.0,1
620,GIARDINI MARGHERITA,11/09/2020,12/09/2020,FAI SWAM 5A,16.0,ug/m3,,,1.0,1
621,GIARDINI MARGHERITA,12/09/2020,13/09/2020,FAI SWAM 5A,19.0,ug/m3,,,1.0,1
622,GIARDINI MARGHERITA,13/09/2020,14/09/2020,FAI SWAM 5A,23.0,ug/m3,,,1.0,1
623,GIARDINI MARGHERITA,14/09/2020,15/09/2020,FAI SWAM 5A,23.0,ug/m3,,,1.0,1
624,GIARDINI MARGHERITA,15/09/2020,16/09/2020,FAI SWAM 5A,22.0,ug/m3,,,1.0,1
625,GIARDINI MARGHERITA,16/09/2020,17/09/2020,FAI SWAM 5A,21.0,ug/m3,,,1.0,1
626,GIARDINI MARGHERITA,17/09/2020,18/09/2020,FAI SWAM 5A,19.0,ug/m3,,,1.0,1
627,GIARDINI MARGHERITA,18/09/2020,19/09/2020,FAI SWAM 5A,19.0,ug/m3,,,1.0,1
628,GIARDINI MARGHERITA,19/09/2020,20/09/2020,FAI SWAM 5A,16.0,ug/m3,,,1.0,1
629,GIARDINI MARGHERITA,20/09/2020,21/09/2020,FAI SWAM 5A,12.0,ug/m3,,,1.0,1
630,GIARDINI MARGHERITA,21/09/2020,22/09/2020,FAI SWAM 5A,11.0,ug/m3,,,1.0,1
631,GIARDINI MARGHERITA,22/09/2020,23/09/2020,FAI SWAM 5A,6.0,ug/m3,,,1.0,1
632,GIARDINI MARGHERITA,23/09/2020,24/09/2020,FAI SWAM 5A,2.0,ug/m3,,,1.0,1
633,GIARDINI MARGHERITA,24/09/2020,25/09/2020,FAI SWAM 5A,0.0,ug/m3,,,1.0,1
634,GIARDINI MARGHERITA,25/09/2020,26/09/2020,FAI SWAM 5A,0.0,ug/m3,,,1.0,1
635,GIARDINI MARGHERITA,26/09/2020,27/09/2020,FAI SWAM 5A,2.0,ug/m3,,,1.0,1
636,GIARDINI MARGHERITA,27/09/2020,28/09/2020,FAI SWAM 5A,2.0,ug/m3,,,1.0,1
637,GIARDINI MARGHERITA,28/09/2020,29/09/2020,FAI SWAM 5A,8.0,ug/m3,,,1.0,1
638,GIARDINI MARGHERITA,29/09/2020,30/09/2020,FAI SWAM 5A,11.0,ug/m3,,,1.0,1
639,GIARDINI MARGHERITA,30/09/2020,01/10/2020,FAI SWAM 5A,9.0,ug/m3,,,1.0,1
640,GIARDINI MARGHERITA,01/10/2020,02/10/2020,FAI SWAM 5A,5.0,ug/m3,,,1.0,1
641,GIARDINI MARGHERITA,02/10/2020,03/10/2020,FAI SWAM 5A,2.0,ug/m3,,,1.0,1
642,GIARDINI MARGHERITA,04/10/2020,05/10/2020,FAI SWAM 5A,,ug/m3,,,-1.0,-1
643,GIARDINI MARGHERITA,05/10/2020,06/10/2020,FAI SWAM 5A,,ug/m3,,,-5.0,-5
644,GIARDINI MARGHERITA,06/10/2020,07/10/2020,FAI SWAM 5A,8.0,ug/m3,,,1.0,1
645,GIARDINI MARGHERITA,07/10/2020,08/10/2020,FAI SWAM 5A,,ug/m3,,,-1.0,-1
646,GIARDINI MARGHERITA,08/10/2020,09/10/2020,FAI SWAM 5A,15.0,ug/m3,,,1.0,1
647,GIARDINI MARGHERITA,09/10/2020,10/10/2020,FAI SWAM 5A,21.0,ug/m3,,,1.0,1
648,GIARDINI MARGHERITA,10/10/2020,11/10/2020,FAI SWAM 5A,16.0,ug/m3,,,1.0,1
649,GIARDINI MARGHERITA,11/10/2020,12/10/2020,FAI SWAM 5A,5.0,ug/m3,,,1.0,1
650,GIARDINI MARGHERITA,12/10/2020,13/10/2020,FAI SWAM 5A,0.0,ug/m3,,,1.0,1
651,GIARDINI MARGHERITA,13/10/2020,14/10/2020,FAI SWAM 5A,2.0,ug/m3,,,1.0,1
652,GIARDINI MARGHERITA,14/10/2020,15/10/2020,FAI SWAM 5A,5.0,ug/m3,,,1.0,1
653,GIARDINI MARGHERITA,15/10/2020,16/10/2020,FAI SWAM 5A,5.0,ug/m3,,,1.0,1
654,GIARDINI MARGHERITA,16/10/2020,17/10/2020,FAI SWAM 5A,6.0,ug/m3,,,1.0,1
655,GIARDINI MARGHERITA,17/10/2020,18/10/2020,FAI SWAM 5A,8.0,ug/m3,,,1.0,1
656,GIARDINI MARGHERITA,18/10/2020,19/10/2020,FAI SWAM 5A,13.0,ug/m3,,,1.0,1
657,GIARDINI MARGHERITA,19/10/2020,20/10/2020,FAI SWAM 5A,15.0,ug/m3,,,1.0,1
658,GIARDINI MARGHERITA,20/10/2020,21/10/2020,FAI SWAM 5A,18.0,ug/m3,,,1.0,1
659,GIARDINI MARGHERITA,21/10/2020,22/10/2020,FAI SWAM 5A,22.0,ug/m3,,,1.0,1
660,GIARDINI MARGHERITA,22/10/2020,23/10/2020,FAI SWAM 5A,27.0,ug/m3,,,1.0,1
661,GIARDINI MARGHERITA,23/10/2020,24/10/2020,FAI SWAM 5A,38.0,ug/m3,,,1.0,1
662,GIARDINI MARGHERITA,24/10/2020,25/10/2020,FAI SWAM 5A,32.0,ug/m3,,,1.0,1
663,GIARDINI MARGHERITA,25/10/2020,26/10/2020,FAI SWAM 5A,8.0,ug/m3,,,1.0,1
664,GIARDINI MARGHERITA,26/10/2020,27/10/2020,FAI SWAM 5A,0.0,ug/m3,,,1.0,1
665,GIARDINI MARGHERITA,27/10/2020,28/10/2020,FAI SWAM 5A,3.0,ug/m3,,,1.0,1
666,GIARDINI MARGHERITA,28/10/2020,29/10/2020,FAI SWAM 5A,7.0,ug/m3,,,1.0,1
667,GIARDINI MARGHERITA,29/10/2020,30/10/2020,FAI SWAM 5A,9.0,ug/m3,,,1.0,1
668,GIARDINI MARGHERITA,30/10/2020,31/10/2020,FAI SWAM 5A,16.0,ug/m3,,,1.0,1
669,GIARDINI MARGHERITA,31/10/2020,01/11/2020,FAI SWAM 5A,22.0,ug/m3,,,1.0,1
670,GIARDINI MARGHERITA,01/11/2020,02/11/2020,FAI SWAM 5A,18.0,ug/m3,,,1.0,1
671,GIARDINI MARGHERITA,02/11/2020,03/11/2020,FAI SWAM 5A,23.0,ug/m3,,,1.0,1
672,GIARDINI MARGHERITA,03/11/2020,04/11/2020,FAI SWAM 5A,49.0,ug/m3,,,1.0,1
673,GIARDINI MARGHERITA,04/11/2020,05/11/2020,FAI SWAM 5A,36.0,ug/m3,,,1.0,1
674,GIARDINI MARGHERITA,05/11/2020,06/11/2020,FAI SWAM 5A,19.0,ug/m3,,,1.0,1
675,GIARDINI MARGHERITA,06/11/2020,07/11/2020,FAI SWAM 5A,11.0,ug/m3,,,1.0,1
676,GIARDINI MARGHERITA,07/11/2020,08/11/2020,FAI SWAM 5A,22.0,ug/m3,,,1.0,1
677,GIARDINI MARGHERITA,08/11/2020,09/11/2020,FAI SWAM 5A,24.0,ug/m3,,,1.0,1
678,GIARDINI MARGHERITA,09/11/2020,10/11/2020,FAI SWAM 5A,13.0,ug/m3,,,1.0,1
679,GIARDINI MARGHERITA,10/11/2020,11/11/2020,FAI SWAM 5A,21.0,ug/m3,,,1.0,1
