,Stazione,Data inizio,Data fine,Strumento,PM2.5,Unità di misura,F1,F2,F3,F4
449,GIARDINI MARGHERITA,24/03/2017,25/03/2017,FAI SWAM 5A,24.0,ug/m3,,1,1.0,1.0
450,GIARDINI MARGHERITA,25/03/2017,26/03/2017,FAI SWAM 5A,33.0,ug/m3,,1,1.0,1.0
451,GIARDINI MARGHERITA,26/03/2017,27/03/2017,FAI SWAM 5A,6.0,ug/m3,,1,1.0,1.0
452,GIARDINI MARGHERITA,27/03/2017,28/03/2017,FAI SWAM 5A,7.0,ug/m3,,1,1.0,1.0
453,GIARDINI MARGHERITA,28/03/2017,29/03/2017,FAI SWAM 5A,16.0,ug/m3,,1,1.0,1.0
454,GIARDINI MARGHERITA,29/03/2017,30/03/2017,FAI SWAM 5A,18.0,ug/m3,,1,1.0,1.0
455,GIARDINI MARGHERITA,30/03/2017,31/03/2017,FAI SWAM 5A,16.0,ug/m3,,1,1.0,1.0
456,GIARDINI MARGHERITA,31/03/2017,01/04/2017,FAI SWAM 5A,17.0,ug/m3,,1,1.0,1.0
457,GIARDINI MARGHERITA,01/04/2017,02/04/2017,FAI SWAM 5A,14.0,ug/m3,,1,1.0,1.0
458,GIARDINI MARGHERITA,02/04/2017,03/04/2017,FAI SWAM 5A,25.0,ug/m3,,1,1.0,1.0
459,GIARDINI MARGHERITA,03/04/2017,04/04/2017,FAI SWAM 5A,16.0,ug/m3,,1,1.0,1.0
460,GIARDINI MARGHERITA,04/04/2017,05/04/2017,FAI SWAM 5A,17.0,ug/m3,,1,1.0,1.0
461,GIARDINI MARGHERITA,05/04/2017,06/04/2017,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
462,GIARDINI MARGHERITA,06/04/2017,07/04/2017,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
463,GIARDINI MARGHERITA,07/04/2017,08/04/2017,FAI SWAM 5A,6.0,ug/m3,,1,1.0,1.0
464,GIARDINI MARGHERITA,08/04/2017,09/04/2017,FAI SWAM 5A,10.0,ug/m3,,1,1.0,1.0
465,GIARDINI MARGHERITA,09/04/2017,10/04/2017,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
466,GIARDINI MARGHERITA,10/04/2017,11/04/2017,FAI SWAM 5A,15.0,ug/m3,,1,1.0,1.0
467,GIARDINI MARGHERITA,11/04/2017,12/04/2017,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
468,GIARDINI MARGHERITA,12/04/2017,13/04/2017,FAI SWAM 5A,11.0,ug/m3,,1,1.0,1.0
469,GIARDINI MARGHERITA,13/04/2017,14/04/2017,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
470,GIARDINI MARGHERITA,14/04/2017,15/04/2017,FAI SWAM 5A,11.0,ug/m3,,1,1.0,1.0
471,GIARDINI MARGHERITA,15/04/2017,16/04/2017,FAI SWAM 5A,11.0,ug/m3,,1,1.0,1.0
472,GIARDINI MARGHERITA,16/04/2017,17/04/2017,FAI SWAM 5A,5.0,ug/m3,,1,1.0,1.0
473,GIARDINI MARGHERITA,17/04/2017,18/04/2017,FAI SWAM 5A,0.0,ug/m3,,1,1.0,1.0
474,GIARDINI MARGHERITA,18/04/2017,19/04/2017,FAI SWAM 5A,0.0,ug/m3,,1,1.0,1.0
475,GIARDINI MARGHERITA,19/04/2017,20/04/2017,FAI SWAM 5A,2.0,ug/m3,,1,1.0,1.0
476,GIARDINI MARGHERITA,20/04/2017,21/04/2017,FAI SWAM 5A,7.0,ug/m3,,1,1.0,1.0
477,GIARDINI MARGHERITA,21/04/2017,22/04/2017,FAI SWAM 5A,10.0,ug/m3,,1,1.0,1.0
478,GIARDINI MARGHERITA,22/04/2017,23/04/2017,FAI SWAM 5A,14.0,ug/m3,,1,1.0,1.0
479,GIARDINI MARGHERITA,23/04/2017,24/04/2017,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
480,GIARDINI MARGHERITA,24/04/2017,25/04/2017,FAI SWAM 5A,16.0,ug/m3,,1,1.0,1.0
481,GIARDINI MARGHERITA,25/04/2017,26/04/2017,FAI SWAM 5A,,ug/m3,,-1,-1.0,-1.0
482,GIARDINI MARGHERITA,26/04/2017,27/04/2017,FAI SWAM 5A,7.0,ug/m3,,1,1.0,1.0
483,GIARDINI MARGHERITA,27/04/2017,28/04/2017,FAI SWAM 5A,10.0,ug/m3,,1,1.0,1.0
484,GIARDINI MARGHERITA,28/04/2017,29/04/2017,FAI SWAM 5A,1.0,ug/m3,,1,1.0,1.0
485,GIARDINI MARGHERITA,29/04/2017,30/04/2017,FAI SWAM 5A,4.0,ug/m3,,1,1.0,1.0
486,GIARDINI MARGHERITA,30/04/2017,01/05/2017,FAI SWAM 5A,6.0,ug/m3,,1,1.0,1.0
487,GIARDINI MARGHERITA,01/05/2017,02/05/2017,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
488,GIARDINI MARGHERITA,02/05/2017,03/05/2017,FAI SWAM 5A,5.0,ug/m3,,1,1.0,1.0
489,GIARDINI MARGHERITA,03/05/2017,04/05/2017,FAI SWAM 5A,8.0,ug/m3,,1,1.0,1.0
490,GIARDINI MARGHERITA,04/05/2017,05/05/2017,FAI SWAM 5A,6.0,ug/m3,,1,1.0,1.0
491,GIARDINI MARGHERITA,05/05/2017,06/05/2017,FAI SWAM 5A,7.0,ug/m3,,1,1.0,1.0
492,GIARDINI MARGHERITA,06/05/2017,07/05/2017,FAI SWAM 5A,14.0,ug/m3,,1,1.0,1.0
493,GIARDINI MARGHERITA,07/05/2017,08/05/2017,FAI SWAM 5A,1.0,ug/m3,,1,1.0,1.0
494,GIARDINI MARGHERITA,08/05/2017,09/05/2017,FAI SWAM 5A,8.0,ug/m3,,1,1.0,1.0
495,GIARDINI MARGHERITA,09/05/2017,10/05/2017,FAI SWAM 5A,2.0,ug/m3,,1,1.0,1.0
496,GIARDINI MARGHERITA,10/05/2017,11/05/2017,FAI SWAM 5A,5.0,ug/m3,,1,1.0,1.0
497,GIARDINI MARGHERITA,11/05/2017,12/05/2017,FAI SWAM 5A,15.0,ug/m3,,1,1.0,1.0
498,GIARDINI MARGHERITA,12/05/2017,13/05/2017,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
499,GIARDINI MARGHERITA,13/05/2017,14/05/2017,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
500,GIARDINI MARGHERITA,14/05/2017,15/05/2017,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
501,GIARDINI MARGHERITA,15/05/2017,16/05/2017,FAI SWAM 5A,4.0,ug/m3,,1,1.0,1.0
502,GIARDINI MARGHERITA,16/05/2017,17/05/2017,FAI SWAM 5A,8.0,ug/m3,,1,1.0,1.0
503,GIARDINI MARGHERITA,17/05/2017,18/05/2017,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
504,GIARDINI MARGHERITA,18/05/2017,19/05/2017,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
505,GIARDINI MARGHERITA,19/05/2017,20/05/2017,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
506,GIARDINI MARGHERITA,20/05/2017,21/05/2017,FAI SWAM 5A,5.0,ug/m3,,1,1.0,1.0
507,GIARDINI MARGHERITA,21/05/2017,22/05/2017,FAI SWAM 5A,7.0,ug/m3,,1,1.0,1.0
508,GIARDINI MARGHERITA,22/05/2017,23/05/2017,FAI SWAM 5A,10.0,ug/m3,,1,1.0,1.0
509,GIARDINI MARGHERITA,23/05/2017,24/05/2017,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
510,GIARDINI MARGHERITA,24/05/2017,25/05/2017,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
511,GIARDINI MARGHERITA,25/05/2017,26/05/2017,FAI SWAM 5A,8.0,ug/m3,,1,1.0,1.0
512,GIARDINI MARGHERITA,26/05/2017,27/05/2017,FAI SWAM 5A,4.0,ug/m3,,1,1.0,1.0
513,GIARDINI MARGHERITA,27/05/2017,28/05/2017,FAI SWAM 5A,5.0,ug/m3,,1,1.0,1.0
514,GIARDINI MARGHERITA,28/05/2017,29/05/2017,FAI SWAM 5A,5.0,ug/m3,,1,1.0,1.0
515,GIARDINI MARGHERITA,29/05/2017,30/05/2017,FAI SWAM 5A,11.0,ug/m3,,1,1.0,1.0
516,GIARDINI MARGHERITA,30/05/2017,31/05/2017,FAI SWAM 5A,14.0,ug/m3,,1,1.0,1.0
517,GIARDINI MARGHERITA,31/05/2017,01/06/2017,FAI SWAM 5A,10.0,ug/m3,,1,1.0,1.0
518,GIARDINI MARGHERITA,01/06/2017,02/06/2017,FAI SWAM 5A,10.0,ug/m3,,1,1.0,1.0
519,GIARDINI MARGHERITA,02/06/2017,03/06/2017,FAI SWAM 5A,11.0,ug/m3,,1,1.0,1.0
520,GIARDINI MARGHERITA,03/06/2017,04/06/2017,FAI SWAM 5A,10.0,ug/m3,,1,1.0,1.0
521,GIARDINI MARGHERITA,04/06/2017,05/06/2017,FAI SWAM 5A,5.0,ug/m3,,1,1.0,1.0
522,GIARDINI MARGHERITA,05/06/2017,06/06/2017,FAI SWAM 5A,7.0,ug/m3,,1,1.0,1.0
523,GIARDINI MARGHERITA,06/06/2017,07/06/2017,FAI SWAM 5A,8.0,ug/m3,,1,1.0,1.0
524,GIARDINI MARGHERITA,07/06/2017,08/06/2017,FAI SWAM 5A,5.0,ug/m3,,1,1.0,1.0
525,GIARDINI MARGHERITA,08/06/2017,09/06/2017,FAI SWAM 5A,3.0,ug/m3,,1,1.0,1.0
526,GIARDINI MARGHERITA,09/06/2017,10/06/2017,FAI SWAM 5A,6.0,ug/m3,,1,1.0,1.0
527,GIARDINI MARGHERITA,10/06/2017,11/06/2017,FAI SWAM 5A,11.0,ug/m3,,1,1.0,1.0
528,GIARDINI MARGHERITA,11/06/2017,12/06/2017,FAI SWAM 5A,10.0,ug/m3,,1,1.0,1.0
529,GIARDINI MARGHERITA,12/06/2017,13/06/2017,FAI SWAM 5A,16.0,ug/m3,,1,1.0,1.0
530,GIARDINI MARGHERITA,13/06/2017,14/06/2017,FAI SWAM 5A,16.0,ug/m3,,1,1.0,1.0
531,GIARDINI MARGHERITA,14/06/2017,15/06/2017,FAI SWAM 5A,,ug/m3,,-1,-1.0,-1.0
532,GIARDINI MARGHERITA,16/06/2017,17/06/2017,FAI SWAM 5A,16.0,ug/m3,,1,1.0,1.0
533,GIARDINI MARGHERITA,17/06/2017,18/06/2017,FAI SWAM 5A,10.0,ug/m3,,1,1.0,1.0
534,GIARDINI MARGHERITA,18/06/2017,19/06/2017,FAI SWAM 5A,2.0,ug/m3,,1,1.0,1.0
535,GIARDINI MARGHERITA,19/06/2017,20/06/2017,FAI SWAM 5A,0.0,ug/m3,,1,1.0,-1.0
536,GIARDINI MARGHERITA,20/06/2017,21/06/2017,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
537,GIARDINI MARGHERITA,21/06/2017,22/06/2017,FAI SWAM 5A,10.0,ug/m3,,1,1.0,1.0
538,GIARDINI MARGHERITA,22/06/2017,23/06/2017,FAI SWAM 5A,17.0,ug/m3,,1,1.0,1.0
539,GIARDINI MARGHERITA,23/06/2017,24/06/2017,FAI SWAM 5A,15.0,ug/m3,,1,1.0,1.0
540,GIARDINI MARGHERITA,24/06/2017,25/06/2017,FAI SWAM 5A,14.0,ug/m3,,1,1.0,1.0
541,GIARDINI MARGHERITA,25/06/2017,26/06/2017,FAI SWAM 5A,15.0,ug/m3,,1,1.0,1.0
542,GIARDINI MARGHERITA,26/06/2017,27/06/2017,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
543,GIARDINI MARGHERITA,27/06/2017,28/06/2017,FAI SWAM 5A,18.0,ug/m3,,1,1.0,1.0
544,GIARDINI MARGHERITA,28/06/2017,29/06/2017,FAI SWAM 5A,8.0,ug/m3,,1,1.0,1.0
545,GIARDINI MARGHERITA,29/06/2017,30/06/2017,FAI SWAM 5A,2.0,ug/m3,,1,1.0,1.0
546,GIARDINI MARGHERITA,30/06/2017,01/07/2017,FAI SWAM 5A,4.0,ug/m3,,1,1.0,1.0
547,GIARDINI MARGHERITA,01/07/2017,02/07/2017,FAI SWAM 5A,1.0,ug/m3,,1,1.0,1.0
548,GIARDINI MARGHERITA,02/07/2017,03/07/2017,FAI SWAM 5A,6.0,ug/m3,,1,1.0,1.0
549,GIARDINI MARGHERITA,03/07/2017,04/07/2017,FAI SWAM 5A,6.0,ug/m3,,1,1.0,1.0
550,GIARDINI MARGHERITA,04/07/2017,05/07/2017,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
551,GIARDINI MARGHERITA,05/07/2017,06/07/2017,FAI SWAM 5A,11.0,ug/m3,,1,1.0,1.0
552,GIARDINI MARGHERITA,06/07/2017,07/07/2017,FAI SWAM 5A,11.0,ug/m3,,1,1.0,1.0
553,GIARDINI MARGHERITA,07/07/2017,08/07/2017,FAI SWAM 5A,11.0,ug/m3,,1,1.0,1.0
554,GIARDINI MARGHERITA,08/07/2017,09/07/2017,FAI SWAM 5A,16.0,ug/m3,,1,1.0,1.0
555,GIARDINI MARGHERITA,09/07/2017,10/07/2017,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
556,GIARDINI MARGHERITA,10/07/2017,11/07/2017,FAI SWAM 5A,7.0,ug/m3,,1,1.0,1.0
557,GIARDINI MARGHERITA,11/07/2017,12/07/2017,FAI SWAM 5A,10.0,ug/m3,,1,1.0,1.0
558,GIARDINI MARGHERITA,12/07/2017,13/07/2017,FAI SWAM 5A,14.0,ug/m3,,1,1.0,1.0
559,GIARDINI MARGHERITA,13/07/2017,14/07/2017,FAI SWAM 5A,14.0,ug/m3,,1,1.0,1.0
560,GIARDINI MARGHERITA,14/07/2017,15/07/2017,FAI SWAM 5A,8.0,ug/m3,,1,1.0,1.0
561,GIARDINI MARGHERITA,15/07/2017,16/07/2017,FAI SWAM 5A,8.0,ug/m3,,1,1.0,1.0
562,GIARDINI MARGHERITA,16/07/2017,17/07/2017,FAI SWAM 5A,2.0,ug/m3,,1,1.0,1.0
563,GIARDINI MARGHERITA,17/07/2017,18/07/2017,FAI SWAM 5A,4.0,ug/m3,,1,1.0,-1.0
564,GIARDINI MARGHERITA,18/07/2017,19/07/2017,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
565,GIARDINI MARGHERITA,19/07/2017,20/07/2017,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
566,GIARDINI MARGHERITA,20/07/2017,21/07/2017,FAI SWAM 5A,14.0,ug/m3,,1,1.0,1.0
567,GIARDINI MARGHERITA,21/07/2017,22/07/2017,FAI SWAM 5A,18.0,ug/m3,,1,1.0,1.0
568,GIARDINI MARGHERITA,22/07/2017,23/07/2017,FAI SWAM 5A,16.0,ug/m3,,1,1.0,1.0
569,GIARDINI MARGHERITA,23/07/2017,24/07/2017,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
570,GIARDINI MARGHERITA,24/07/2017,25/07/2017,FAI SWAM 5A,10.0,ug/m3,,1,1.0,1.0
571,GIARDINI MARGHERITA,25/07/2017,26/07/2017,FAI SWAM 5A,3.0,ug/m3,,1,1.0,1.0
572,GIARDINI MARGHERITA,26/07/2017,27/07/2017,FAI SWAM 5A,2.0,ug/m3,,1,1.0,1.0
573,GIARDINI MARGHERITA,27/07/2017,28/07/2017,FAI SWAM 5A,7.0,ug/m3,,1,1.0,1.0
574,GIARDINI MARGHERITA,28/07/2017,29/07/2017,FAI SWAM 5A,14.0,ug/m3,,1,1.0,1.0
575,GIARDINI MARGHERITA,29/07/2017,30/07/2017,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
576,GIARDINI MARGHERITA,30/07/2017,31/07/2017,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
577,GIARDINI MARGHERITA,31/07/2017,01/08/2017,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
578,GIARDINI MARGHERITA,01/08/2017,02/08/2017,FAI SWAM 5A,15.0,ug/m3,,1,1.0,1.0
579,GIARDINI MARGHERITA,02/08/2017,03/08/2017,FAI SWAM 5A,19.0,ug/m3,,1,1.0,1.0
580,GIARDINI MARGHERITA,03/08/2017,04/08/2017,FAI SWAM 5A,18.0,ug/m3,,1,1.0,1.0
581,GIARDINI MARGHERITA,04/08/2017,05/08/2017,FAI SWAM 5A,19.0,ug/m3,,1,1.0,1.0
582,GIARDINI MARGHERITA,05/08/2017,06/08/2017,FAI SWAM 5A,22.0,ug/m3,,1,1.0,1.0
583,GIARDINI MARGHERITA,08/08/2017,09/08/2017,FAI SWAM 5A,8.0,ug/m3,,1,1.0,1.0
584,GIARDINI MARGHERITA,09/08/2017,10/08/2017,FAI SWAM 5A,17.0,ug/m3,,1,1.0,1.0
585,GIARDINI MARGHERITA,10/08/2017,11/08/2017,FAI SWAM 5A,7.0,ug/m3,,1,1.0,1.0
586,GIARDINI MARGHERITA,11/08/2017,12/08/2017,FAI SWAM 5A,,ug/m3,,-1,-1.0,-1.0
587,GIARDINI MARGHERITA,12/08/2017,13/08/2017,FAI SWAM 5A,,ug/m3,,-1,-1.0,-1.0
588,GIARDINI MARGHERITA,13/08/2017,14/08/2017,FAI SWAM 5A,,ug/m3,,-1,-1.0,-1.0
589,GIARDINI MARGHERITA,14/08/2017,15/08/2017,FAI SWAM 5A,6.0,ug/m3,,1,1.0,1.0
590,GIARDINI MARGHERITA,15/08/2017,16/08/2017,FAI SWAM 5A,7.0,ug/m3,,1,1.0,1.0
591,GIARDINI MARGHERITA,16/08/2017,17/08/2017,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
592,GIARDINI MARGHERITA,17/08/2017,18/08/2017,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
593,GIARDINI MARGHERITA,18/08/2017,19/08/2017,FAI SWAM 5A,14.0,ug/m3,,1,1.0,1.0
594,GIARDINI MARGHERITA,19/08/2017,20/08/2017,FAI SWAM 5A,11.0,ug/m3,,1,1.0,1.0
595,GIARDINI MARGHERITA,20/08/2017,21/08/2017,FAI SWAM 5A,2.0,ug/m3,,1,1.0,1.0
596,GIARDINI MARGHERITA,21/08/2017,22/08/2017,FAI SWAM 5A,0.0,ug/m3,,1,1.0,-1.0
597,GIARDINI MARGHERITA,22/08/2017,23/08/2017,FAI SWAM 5A,3.0,ug/m3,,1,1.0,1.0
598,GIARDINI MARGHERITA,23/08/2017,24/08/2017,FAI SWAM 5A,6.0,ug/m3,,1,1.0,1.0
599,GIARDINI MARGHERITA,24/08/2017,25/08/2017,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
600,GIARDINI MARGHERITA,25/08/2017,26/08/2017,FAI SWAM 5A,15.0,ug/m3,,1,1.0,1.0
601,GIARDINI MARGHERITA,26/08/2017,27/08/2017,FAI SWAM 5A,15.0,ug/m3,,1,1.0,1.0
602,GIARDINI MARGHERITA,27/08/2017,28/08/2017,FAI SWAM 5A,16.0,ug/m3,,1,1.0,1.0
603,GIARDINI MARGHERITA,28/08/2017,29/08/2017,FAI SWAM 5A,15.0,ug/m3,,1,1.0,1.0
604,GIARDINI MARGHERITA,29/08/2017,30/08/2017,FAI SWAM 5A,7.0,ug/m3,,1,1.0,1.0
605,GIARDINI MARGHERITA,30/08/2017,31/08/2017,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
606,GIARDINI MARGHERITA,31/08/2017,01/09/2017,FAI SWAM 5A,17.0,ug/m3,,1,1.0,1.0
607,GIARDINI MARGHERITA,01/09/2017,02/09/2017,FAI SWAM 5A,4.0,ug/m3,,1,1.0,1.0
608,GIARDINI MARGHERITA,02/09/2017,03/09/2017,FAI SWAM 5A,3.0,ug/m3,,1,1.0,1.0
609,GIARDINI MARGHERITA,03/09/2017,04/09/2017,FAI SWAM 5A,0.0,ug/m3,,1,1.0,1.0
610,GIARDINI MARGHERITA,04/09/2017,05/09/2017,FAI SWAM 5A,4.0,ug/m3,,1,1.0,1.0
611,GIARDINI MARGHERITA,05/09/2017,06/09/2017,FAI SWAM 5A,11.0,ug/m3,,1,1.0,1.0
612,GIARDINI MARGHERITA,06/09/2017,07/09/2017,FAI SWAM 5A,,ug/m3,,-1,-1.0,1.0
613,GIARDINI MARGHERITA,07/09/2017,08/09/2017,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
614,GIARDINI MARGHERITA,08/09/2017,09/09/2017,FAI SWAM 5A,8.0,ug/m3,,1,1.0,1.0
615,GIARDINI MARGHERITA,09/09/2017,10/09/2017,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
616,GIARDINI MARGHERITA,10/09/2017,11/09/2017,FAI SWAM 5A,7.0,ug/m3,,1,1.0,1.0
617,GIARDINI MARGHERITA,11/09/2017,12/09/2017,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
618,GIARDINI MARGHERITA,12/09/2017,13/09/2017,FAI SWAM 5A,3.0,ug/m3,,1,1.0,1.0
619,GIARDINI MARGHERITA,13/09/2017,14/09/2017,FAI SWAM 5A,7.0,ug/m3,,1,1.0,1.0
620,GIARDINI MARGHERITA,14/09/2017,15/09/2017,FAI SWAM 5A,6.0,ug/m3,,1,1.0,1.0
621,GIARDINI MARGHERITA,15/09/2017,16/09/2017,FAI SWAM 5A,13.0,ug/m3,,1,1.0,1.0
622,GIARDINI MARGHERITA,16/09/2017,17/09/2017,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
623,GIARDINI MARGHERITA,17/09/2017,18/09/2017,FAI SWAM 5A,3.0,ug/m3,,1,1.0,1.0
624,GIARDINI MARGHERITA,19/09/2017,20/09/2017,FAI SWAM 5A,0.0,ug/m3,,1,1.0,1.0
625,GIARDINI MARGHERITA,20/09/2017,21/09/2017,FAI SWAM 5A,1.0,ug/m3,,1,1.0,1.0
626,GIARDINI MARGHERITA,21/09/2017,22/09/2017,FAI SWAM 5A,5.0,ug/m3,,1,1.0,1.0
627,GIARDINI MARGHERITA,22/09/2017,23/09/2017,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
628,GIARDINI MARGHERITA,23/09/2017,24/09/2017,FAI SWAM 5A,14.0,ug/m3,,1,1.0,1.0
629,GIARDINI MARGHERITA,24/09/2017,25/09/2017,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
630,GIARDINI MARGHERITA,25/09/2017,26/09/2017,FAI SWAM 5A,6.0,ug/m3,,1,1.0,1.0
631,GIARDINI MARGHERITA,26/09/2017,27/09/2017,FAI SWAM 5A,9.0,ug/m3,,1,1.0,1.0
632,GIARDINI MARGHERITA,27/09/2017,28/09/2017,FAI SWAM 5A,18.0,ug/m3,,1,1.0,1.0
633,GIARDINI MARGHERITA,28/09/2017,29/09/2017,FAI SWAM 5A,21.0,ug/m3,,1,1.0,1.0
634,GIARDINI MARGHERITA,29/09/2017,30/09/2017,FAI SWAM 5A,17.0,ug/m3,,1,1.0,1.0
635,GIARDINI MARGHERITA,30/09/2017,01/10/2017,FAI SWAM 5A,18.0,ug/m3,,1,1.0,1.0
636,GIARDINI MARGHERITA,01/10/2017,02/10/2017,FAI SWAM 5A,19.0,ug/m3,,1,1.0,1.0
637,GIARDINI MARGHERITA,02/10/2017,03/10/2017,FAI SWAM 5A,23.0,ug/m3,,1,1.0,1.0
638,GIARDINI MARGHERITA,03/10/2017,04/10/2017,FAI SWAM 5A,27.0,ug/m3,,1,1.0,1.0
639,GIARDINI MARGHERITA,04/10/2017,05/10/2017,FAI SWAM 5A,38.0,ug/m3,,1,1.0,1.0
640,GIARDINI MARGHERITA,05/10/2017,06/10/2017,FAI SWAM 5A,,ug/m3,,-1,-1.0,-1.0
641,GIARDINI MARGHERITA,06/10/2017,07/10/2017,FAI SWAM 5A,8.0,ug/m3,,1,1.0,1.0
642,GIARDINI MARGHERITA,07/10/2017,08/10/2017,FAI SWAM 5A,1.0,ug/m3,,1,1.0,1.0
643,GIARDINI MARGHERITA,08/10/2017,09/10/2017,FAI SWAM 5A,3.0,ug/m3,,1,1.0,1.0
644,GIARDINI MARGHERITA,09/10/2017,10/10/2017,FAI SWAM 5A,8.0,ug/m3,,1,1.0,1.0
645,GIARDINI MARGHERITA,10/10/2017,11/10/2017,FAI SWAM 5A,15.0,ug/m3,,1,1.0,1.0
646,GIARDINI MARGHERITA,11/10/2017,12/10/2017,FAI SWAM 5A,17.0,ug/m3,,1,1.0,1.0
647,GIARDINI MARGHERITA,12/10/2017,13/10/2017,FAI SWAM 5A,14.0,ug/m3,,1,1.0,1.0
648,GIARDINI MARGHERITA,13/10/2017,14/10/2017,FAI SWAM 5A,23.0,ug/m3,,1,1.0,1.0
649,GIARDINI MARGHERITA,14/10/2017,15/10/2017,FAI SWAM 5A,42.0,ug/m3,,1,1.0,1.0
650,GIARDINI MARGHERITA,15/10/2017,16/10/2017,FAI SWAM 5A,24.0,ug/m3,,1,1.0,1.0
651,GIARDINI MARGHERITA,16/10/2017,17/10/2017,FAI SWAM 5A,17.0,ug/m3,,1,1.0,1.0
652,GIARDINI MARGHERITA,17/10/2017,18/10/2017,FAI SWAM 5A,26.0,ug/m3,,1,1.0,1.0
653,GIARDINI MARGHERITA,18/10/2017,19/10/2017,FAI SWAM 5A,38.0,ug/m3,,1,1.0,1.0
654,GIARDINI MARGHERITA,19/10/2017,20/10/2017,FAI SWAM 5A,42.0,ug/m3,,1,1.0,1.0
655,GIARDINI MARGHERITA,20/10/2017,21/10/2017,FAI SWAM 5A,52.0,ug/m3,,1,1.0,1.0
656,GIARDINI MARGHERITA,21/10/2017,22/10/2017,FAI SWAM 5A,61.0,ug/m3,,1,1.0,1.0
657,GIARDINI MARGHERITA,22/10/2017,23/10/2017,FAI SWAM 5A,43.0,ug/m3,,1,1.0,1.0
658,GIARDINI MARGHERITA,23/10/2017,24/10/2017,FAI SWAM 5A,3.0,ug/m3,,1,1.0,1.0
659,GIARDINI MARGHERITA,24/10/2017,25/10/2017,FAI SWAM 5A,4.0,ug/m3,,1,1.0,1.0
660,GIARDINI MARGHERITA,25/10/2017,26/10/2017,FAI SWAM 5A,7.0,ug/m3,,1,1.0,1.0
661,GIARDINI MARGHERITA,26/10/2017,27/10/2017,FAI SWAM 5A,17.0,ug/m3,,1,1.0,1.0
662,GIARDINI MARGHERITA,30/10/2017,31/10/2017,FAI SWAM 5A,34.0,ug/m3,,1,1.0,1.0
663,GIARDINI MARGHERITA,31/10/2017,01/11/2017,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
664,GIARDINI MARGHERITA,01/11/2017,02/11/2017,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
665,GIARDINI MARGHERITA,02/11/2017,03/11/2017,FAI SWAM 5A,18.0,ug/m3,,1,1.0,1.0
666,GIARDINI MARGHERITA,03/11/2017,04/11/2017,FAI SWAM 5A,55.0,ug/m3,,1,1.0,1.0
667,GIARDINI MARGHERITA,04/11/2017,05/11/2017,FAI SWAM 5A,72.0,ug/m3,,1,1.0,1.0
668,GIARDINI MARGHERITA,05/11/2017,06/11/2017,FAI SWAM 5A,28.0,ug/m3,,1,1.0,1.0
669,GIARDINI MARGHERITA,06/11/2017,07/11/2017,FAI SWAM 5A,4.0,ug/m3,,1,1.0,1.0
670,GIARDINI MARGHERITA,07/11/2017,08/11/2017,FAI SWAM 5A,2.0,ug/m3,,1,1.0,1.0
671,GIARDINI MARGHERITA,08/11/2017,09/11/2017,FAI SWAM 5A,12.0,ug/m3,,1,1.0,1.0
672,GIARDINI MARGHERITA,09/11/2017,10/11/2017,FAI SWAM 5A,23.0,ug/m3,,1,1.0,1.0
673,GIARDINI MARGHERITA,10/11/2017,11/11/2017,FAI SWAM 5A,27.0,ug/m3,,1,1.0,1.0
